Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
45,22.87,1.26,2.8,26.93,36.37
46,23.22,1.29,2.79,27.3,33.96
47,25.31,1.53,2.86,29.7,35.81
48,24.33,1.51,2.87,28.71,35.93
49,21.43,1.4,2.7,25.53,37
50,24.3,1.63,2.83,28.76,34.86
51,23.33,1.59,2.81,27.73,35.51
52,22.93,1.64,2.74,27.31,35.83
53,24.7,1.49,2.82,29.01,34.86
54,25.27,1.6,2.84,29.72,34.84
55,25.14,1.44,2.84,29.42,34.78
56,22.7,1.82,2.76,27.28,35.41
57,23.43,1.39,2.73,27.55,38.06
58,24.31,1.82,2.83,28.96,35.46
59,25.2,1.52,2.86,29.58,36.28
60,23.2,1.31,2.69,27.2,35.64
61,23.6,1.71,2.83,28.15,35.16
62,22.34,1.53,2.74,26.61,35.56
63,22.21,1.64,2.77,26.62,36.68
64,24.97,1.69,2.83,29.5,35.52
65,25.72,1.56,2.87,30.15,35.36
66,23.76,1.42,2.77,27.95,35.26
67,25.24,1.66,2.85,29.74,34.19
68,24.35,1.51,2.82,28.68,37.06
69,22.97,1.61,2.76,27.35,34.96
70,24.35,1.19,2.82,28.37,37.67
71,25.97,1.58,2.91,30.45,35.94
72,23.81,1.42,2.82,28.05,37.58
73,26.01,1.76,2.87,30.64,35.31
74,20.26,1.6,2.72,24.58,34.56
75,24.99,1.55,2.86,29.39,37.07
76,23.98,1.58,2.76,28.32,34.8
77,23.45,1.36,2.78,27.58,37.41
78,23.98,1.75,2.8,28.54,36.41
79,21.13,1.81,2.79,25.72,37.66
80,23.55,1.57,2.81,27.93,34.21
81,24.35,1.75,2.8,28.9,36.94
82,25.89,1.43,2.86,30.18,34.54
83,23.14,1.39,2.77,27.31,32.2
84,22.75,1.52,2.82,27.09,36.86
85,23.17,1.58,2.82,27.56,35.58
86,25.11,1.45,2.84,29.41,36.95
87,24.31,1.59,2.82,28.72,35.72
88,23.13,1.56,2.74,27.43,35.62
89,24.56,1.36,2.82,28.74,37.71
90,23.99,1.59,2.8,28.38,35.76
91,25.19,1.64,2.86,29.69,34.92
92,22.89,1.54,2.72,27.15,35.47
93,23.41,1.68,2.79,27.88,35.81
94,23.32,1.33,2.8,27.44,31.57
95,21.85,1.58,2.74,26.17,36.29
96,24.26,1.34,2.89,28.49,37.51
97,24.22,1.34,2.78,28.34,35.52
98,23.86,1.42,2.8,28.08,35
99,23.53,1.37,2.76,27.66,36.14
100,21.91,1.43,2.74,26.08,38.06
101,23.28,1.48,2.8,27.56,36.25
102,23.39,1.64,2.78,27.8,35.89
103,22.75,1.46,2.78,27,35.04
104,23.64,1.27,2.82,27.73,34.08
105,24.41,1.68,2.82,28.91,35.62
106,26.45,1.39,2.86,30.69,35.65
107,24.1,1.5,2.82,28.42,32.86
108,24.21,1.58,2.88,28.67,34.56
109,23.75,1.54,2.81,28.1,37.23
110,21.22,1.67,2.7,25.59,35.23
111,23.82,1.58,2.81,28.21,32.12
112,23.94,1.38,2.82,28.14,37.85
113,27.24,1.84,2.88,31.95,34.33
114,23.59,1.54,2.76,27.89,34.93
115,24.27,1.49,2.78,28.54,37.09
116,23.81,1.65,2.84,28.3,34.54
117,22.25,1.55,2.74,26.54,32.81
118,25.43,1.57,2.9,29.89,35.9
119,24.89,1.88,2.82,29.59,36.72
120,24.94,1.47,2.85,29.27,34.93
121,22.61,1.46,2.76,26.83,35.42
122,25.78,1.53,2.85,30.16,33.92
123,21.93,1.67,2.73,26.33,34.18
124,24.66,1.29,2.85,28.8,35.14
125,26.87,1.22,2.92,31,36.51
126,22.5,1.42,2.7,26.62,35.73
127,23.08,1.27,2.78,27.13,37.03
128,23.99,1.45,2.87,28.31,37.93
129,23.17,1.59,2.78,27.53,36.84
130,21.73,1.38,2.76,25.86,33.34
131,23.95,1.3,2.79,28.04,35.19
132,22.4,1.52,2.78,26.69,36.83
133,24.51,1.64,2.84,28.98,35.42
134,22.59,1.26,2.74,26.59,33.3
135,25.99,1.63,2.95,30.56,34.81
136,22.78,1.63,2.79,27.21,32.38
137,23.41,1.65,2.72,27.78,35.2
138,24.97,1.69,2.86,29.53,34.62
139,22.17,1.84,2.78,26.79,35.08
140,24.17,1.46,2.76,28.39,37.26
141,25.65,1.53,2.85,30.03,33.71
142,21.65,1.45,2.76,25.85,34.58
143,24.11,1.51,2.83,28.45,33.98
144,24.21,1.74,2.87,28.82,37.11
145,24.93,1.31,2.84,29.08,37.19
146,22.16,1.38,2.77,26.31,36.1
147,22.04,1.72,2.66,26.42,36.03
148,24.57,1.66,2.88,29.12,33.9
149,24.26,1.46,2.78,28.51,35.87
150,24.2,1.64,2.79,28.63,34.01
151,24.33,1.56,2.83,28.73,35.65
152,22.92,1.73,2.81,27.47,35.11
153,24.18,1.52,2.84,28.54,34.75
154,24.26,1.66,2.81,28.73,35.63
155,22.88,1.9,2.77,27.55,36.55
156,26.42,1.6,2.86,30.88,38.1
157,24.51,1.52,2.9,28.93,36.37
158,22.22,1.62,2.73,26.56,38.81
159,24.76,1.46,2.81,29.03,35.88
160,22.52,1.87,2.79,27.17,38.11
161,24.94,1.54,2.93,29.4,36.21
162,25.45,1.47,2.88,29.8,35.93
163,22.73,1.39,2.76,26.87,35.35
164,25.18,1.67,2.83,29.68,36.01
165,24.42,1.64,2.85,28.92,36.2
166,24.99,1.44,2.83,29.25,33.59
167,26.46,1.6,2.89,30.95,36.58
168,23.52,1.29,2.81,27.61,33.49
169,22.82,1.54,2.72,27.08,36.58
170,22.63,1.58,2.81,27.02,36.44
171,22.74,1.77,2.75,27.25,37.6
172,23.75,1.4,2.81,27.96,34.37
173,24.33,1.32,2.81,28.46,34.2
174,24.24,1.38,2.81,28.42,37.16
175,24.99,1.31,2.86,29.16,34.07
176,23.87,1.71,2.79,28.38,33.93
177,25.85,1.74,2.9,30.5,35.89
178,23.49,1.56,2.77,27.82,35.53
179,27.59,1.69,2.91,32.2,35.81
180,24.72,1.53,2.86,29.11,36.35
181,22.68,1.5,2.75,26.93,36.36
182,22.39,1.46,2.76,26.61,35.48
183,24.52,1.46,2.86,28.85,35.66
184,23.55,1.28,2.73,27.56,35.5
185,24.84,1.55,2.85,29.24,35.64
186,24.51,1.5,2.84,28.85,33.63
187,23.76,1.62,2.8,28.18,36.66
188,22.69,1.52,2.78,27,37.07
189,21.78,1.49,2.75,26.01,36.49
190,23.24,1.38,2.76,27.38,36.38
191,25.03,1.52,2.85,29.4,34.19
192,24.15,1.62,2.79,28.56,33.59
193,22.15,1.34,2.76,26.24,36.77
194,24.09,1.52,2.82,28.44,35.63
195,24.39,1.55,2.86,28.79,35.83
196,22.64,1.4,2.77,26.81,35.89
197,24.07,1.42,2.82,28.31,35.96
198,23.94,1.55,2.79,28.27,36.51
199,22.29,1.34,2.79,26.42,35.46
200,24.35,1.56,2.88,28.79,32.9
201,24.63,1.38,2.76,28.76,36.56
202,25.34,1.67,2.85,29.86,36.41
203,25.3,1.86,2.87,30.04,33.76
204,21.96,1.38,2.76,26.1,33.94
205,22.57,1.59,2.74,26.9,36.84
206,24.56,1.4,2.82,28.79,37.17
207,24.56,1.67,2.84,29.07,31.83
208,24.56,1.32,2.84,28.73,36.21
209,29.15,1.58,2.91,33.64,35.28
210,24.64,1.38,2.84,28.86,35.7
211,25.42,1.48,2.87,29.77,35.78
212,25.17,1.36,2.82,29.35,34.51
213,24.75,1.63,2.94,29.32,36.51
214,23.42,1.39,2.73,27.54,34.62
215,24.9,1.59,2.85,29.34,36.65
216,22.79,1.46,2.75,27.01,36.96
217,23.53,1.49,2.8,27.82,34.36
218,23.19,1.53,2.8,27.52,34.39
219,23.97,1.4,2.79,28.16,35.75
220,27.04,1.54,2.87,31.45,37.72
221,21.29,1.74,2.76,25.79,34.75
222,24.8,1.39,2.75,28.95,35.02
223,21.64,1.69,2.8,26.13,36.05
224,23.21,1.73,2.82,27.77,36.52
225,25.35,1.39,2.85,29.59,36.34
226,23.94,1.29,2.82,28.06,35.64
227,22.38,1.56,2.69,26.62,35.16
228,22.87,1.43,2.79,27.09,36.06
229,24.79,1.79,2.83,29.41,31.07
230,22.85,1.52,2.75,27.12,38.23
231,24.15,1.39,2.77,28.31,35.33
232,23.92,1.34,2.78,28.04,35.85
233,22.96,1.67,2.86,27.5,38.56
234,26.8,1.43,2.85,31.07,34.54
235,24.73,1.52,2.85,29.09,38.89
236,21.07,1.65,2.73,25.45,36.64
237,24.11,1.44,2.83,28.38,36.22
238,22.95,1.5,2.75,27.2,36.5
239,25.03,1.51,2.84,29.38,34.4
240,22.77,1.61,2.78,27.16,33.26
241,23.7,1.6,2.79,28.09,33.92
242,24.55,1.48,2.86,28.89,37.13
243,25.05,1.52,3.04,29.61,34.27
244,22.21,1.46,2.78,26.45,33.25
245,23.4,1.29,2.79,27.48,35.48
246,23.2,1.55,2.8,27.56,36.4
247,22.96,1.79,2.81,27.56,35.65
248,26.28,1.38,2.89,30.55,36.45
249,24.41,1.4,2.81,28.62,37.22
250,22.12,1.38,2.72,26.22,36.4
251,25.12,1.62,2.82,29.56,35.37
252,26.77,1.58,2.83,31.18,34.82
253,25.28,1.49,2.85,29.62,36.68
254,21.77,1.37,2.77,25.91,35.98
255,23.19,1.52,2.78,27.49,34.38
256,25.6,1.28,2.87,29.74,37.43
257,22.88,1.53,2.77,27.19,35.96
258,24.47,1.64,2.84,28.95,36.51
259,24.92,1.32,2.84,29.09,35.04
260,22.58,1.28,2.74,26.61,37.19
261,23.77,1.75,2.83,28.35,33.35
262,19.4,1.42,2.77,23.59,37.96
263,22.45,1.68,2.77,26.9,32.85
264,23.51,1.49,2.81,27.81,33.65
265,22.14,1.49,2.76,26.39,35.95
266,26.1,1.58,2.84,30.51,34.84
267,21.89,1.38,2.71,25.98,35.13
268,23.25,1.53,2.79,27.57,34.84
269,24.04,1.45,2.84,28.33,34.48
270,25.84,1.31,2.84,29.99,36.04
271,21.88,1.56,2.72,26.17,35.52
272,25.45,1.47,2.85,29.78,36.84
273,23.87,1.49,2.8,28.16,35.71
274,22.51,1.33,2.8,26.64,35
275,24.49,1.75,2.85,29.09,36.69
276,24.13,1.64,2.81,28.58,33
277,23.03,1.65,2.78,27.46,31.94
278,23.95,1.47,2.78,28.19,33.35
279,23.33,1.25,2.78,27.36,35.11
280,24.01,1.8,2.85,28.66,36.15
281,24.77,1.5,2.85,29.12,31.82
282,26.04,1.4,2.87,30.3,35.58
283,22.16,1.57,2.76,26.49,35.09
284,26.79,1.68,2.91,31.38,35.79
285,21.17,1.51,2.77,25.45,32.9
286,23.65,1.7,2.78,28.13,39.29
287,24.66,1.67,2.82,29.15,35.64
288,24.24,1.35,2.77,28.37,33.87
289,23,1.41,2.8,27.21,35.77
290,23.57,1.65,2.78,28.01,37.7
291,23.18,1.11,2.75,27.04,33.77
292,23.05,1.49,2.8,27.34,33.48
293,25.02,1.3,2.82,29.15,35.42
294,24.35,1.44,2.81,28.6,35.55
295,22.9,1.47,2.79,27.16,36.59
296,25.09,1.46,2.85,29.4,37.68
297,24.28,1.43,2.86,28.57,36.69
298,24.97,1.35,2.88,29.21,33.63
299,24.72,1.85,2.83,29.4,34.08
300,22.72,1.79,2.82,27.33,34.46
301,23.09,1.34,2.76,27.19,36.69
302,24.88,1.75,2.88,29.51,36.45
303,24.7,1.45,2.83,28.97,37.37
304,23.83,1.53,2.86,28.22,36.38
305,24.02,1.5,2.85,28.37,34.7
306,25.61,1.41,2.79,29.82,35.31
307,23.04,1.66,2.77,27.47,33.53
308,24.61,1.53,2.85,28.99,36.48
309,23.58,1.44,2.79,27.81,34.71
310,23.56,1.32,2.77,27.64,37.32
311,25.37,1.38,2.83,29.58,36.44
312,24.99,1.27,2.87,29.12,38.33
313,24.97,1.51,2.7,29.19,36.19
314,25.65,1.33,2.82,29.8,36.16
315,23.89,1.47,2.8,28.16,35.33
316,24.79,1.72,2.82,29.33,35.05
317,23.43,1.69,2.8,27.92,35.23
318,24.3,1.51,2.81,28.61,37
319,23.68,1.5,2.79,27.97,33.69
320,23.99,1.79,2.84,28.62,35.68
321,24.67,1.59,2.92,29.18,33.24
322,22.73,1.46,2.76,26.96,36.12
323,26.73,1.3,2.86,30.89,34.94
324,22.47,1.57,2.77,26.82,36.3
325,22.19,1.63,2.81,26.64,34.54
326,25.45,1.42,2.87,29.74,35.23
327,24.94,1.55,2.88,29.38,36.49
328,24.71,1.46,2.76,28.93,35.77
329,24.72,1.48,2.81,29.01,37.77
330,23.84,1.14,2.82,27.8,34.91
331,22.62,1.48,2.78,26.89,34.79
332,23.96,1.66,2.77,28.38,37.34
333,22.93,1.42,2.82,27.16,35.07
334,25.2,1.52,2.86,29.57,35.01
335,23.65,1.4,2.78,27.83,36.13
336,22.72,1.56,2.83,27.11,35.36
337,23.42,1.48,2.8,27.69,35.15
338,24.42,1.37,2.83,28.63,34.61
339,23.08,1.71,2.79,27.58,37.52
340,22.73,1.65,2.74,27.11,35.38
341,24.19,1.42,2.83,28.44,34.8
342,24.19,1.58,2.84,28.62,35.17
343,23.16,1.59,2.82,27.57,36.09
344,23.21,1.61,2.76,27.57,37.66
345,24.18,1.26,2.81,28.24,35.35
346,21.87,1.66,2.74,26.27,34.37
347,21.92,1.43,2.75,26.1,38.3
348,22.87,1.46,2.79,27.12,35.78
349,23.56,1.9,2.83,28.3,35.44
350,24.28,1.56,2.81,28.65,35.69
351,25.88,1.45,2.85,30.19,33.83
352,25.03,1.18,2.83,29.04,35.53
353,23.64,1.72,2.82,28.17,36.67
354,23.83,1.31,2.81,27.95,37.32
355,22.48,1.36,2.83,26.67,35.09
356,23.83,1.46,2.82,28.11,35.86
357,23.46,1.72,2.8,27.98,37.34
358,24.3,1.63,2.81,28.74,35.64
359,22.72,1.49,2.76,26.97,36.61
360,24.57,1.56,2.81,28.94,36.19
361,25.96,1.42,2.92,30.31,34.65
362,23.71,1.53,2.76,28,34.3
363,24.41,1.52,2.84,28.77,37.09
364,24.8,1.66,2.82,29.28,31.81
365,23.31,1.66,2.8,27.76,34.65
366,24.16,1.58,2.83,28.58,33.62
367,23.87,1.46,2.78,28.12,37.09
368,23.99,1.62,2.85,28.46,37.52
369,22.79,1.5,2.75,27.04,34.57
370,23.89,1.35,2.78,28.02,39.5
371,24.54,1.45,2.79,28.78,37.54
372,25.85,1.52,2.85,30.22,35.87
373,25.17,1.65,2.84,29.66,37.71
374,26.81,1.48,2.87,31.17,34.68
375,22.8,1.33,2.78,26.91,35.2
376,25.06,1.52,2.93,29.5,36.25
377,24.11,1.53,2.82,28.46,34.61
378,26.87,1.54,2.88,31.28,33.78
379,22.75,1.65,2.82,27.21,34.27
380,22.7,1.66,2.76,27.13,35.31
381,23.03,1.42,2.81,27.26,36.26
382,20.94,1.42,2.74,25.1,35.11
383,23.13,1.36,2.77,27.26,33.27
384,22.81,1.61,2.81,27.24,36.26
385,24.06,1.73,2.88,28.67,37.39
386,24.33,1.46,2.84,28.63,34.66
387,26.43,1.47,2.86,30.76,37.94
388,25.16,1.73,2.83,29.72,36.82
389,23.06,1.59,2.77,27.42,34.1
390,22.62,1.58,2.77,26.97,34.68
391,24.53,1.33,2.81,28.68,35.15
392,22.04,1.61,2.78,26.43,35.33
393,26.37,1.37,2.87,30.61,32.15
394,25.48,1.34,2.87,29.69,34.53
395,23.21,1.46,2.76,27.43,34.81
396,21.5,1.42,2.74,25.67,38.26
397,25.72,1.48,2.85,30.05,35.91
398,23.7,1.3,2.79,27.79,34.46
399,25.56,1.65,2.91,30.12,34.97
400,21.67,1.68,2.74,26.09,36.19
401,23.03,1.22,2.77,27.02,35.06
402,23.86,1.66,2.81,28.33,34.76
403,23.92,1.39,2.81,28.12,34.81
404,23.24,1.64,2.79,27.66,36.27
405,24.71,1.5,2.88,29.09,33.64
406,22.39,1.51,2.72,26.63,34.06
407,23.66,1.48,2.79,27.93,34.28
408,24.02,1.69,2.81,28.53,34.03
409,24.56,1.33,2.8,28.69,34.43
410,24.83,1.6,2.79,29.23,36.86
411,22.31,1.68,2.75,26.74,37.06
412,21.75,1.62,2.78,26.15,35.98
413,25.61,1.86,2.82,30.29,35.9
414,24.31,1.43,2.82,28.57,34.64
415,22.83,1.65,2.8,27.28,32.65
416,25.99,1.49,2.84,30.32,35.8
417,24.02,1.69,2.83,28.54,36.01
418,25.48,1.51,2.83,29.81,34.64
419,23.95,1.45,2.86,28.27,34.07
420,26.69,1.71,2.88,31.28,33.79
421,26.27,1.44,2.87,30.58,35.83
422,23.51,1.3,2.8,27.62,35.71
423,25.19,1.43,2.81,29.44,37.28
424,24.74,1.6,2.84,29.18,34.45
425,25.74,1.72,2.87,30.33,35.18
426,22.53,1.53,2.76,26.82,35.62
427,24.8,1.71,2.86,29.36,34.81
428,25.31,1.31,2.92,29.54,36.78
429,21.44,1.44,2.72,25.6,37.34
430,22.23,1.47,2.74,26.44,34.03
431,21.06,1.49,2.71,25.26,34.94
432,23.49,1.52,2.82,27.83,37.46
433,24.84,1.61,2.82,29.28,36.05
434,25.92,1.44,2.89,30.26,35.76
435,23.96,1.53,2.8,28.29,36.07
436,26.09,1.5,2.85,30.44,36.52
437,21.96,1.37,2.77,26.1,36.14
438,21.52,1.49,2.68,25.69,35.89
439,23.78,1.49,2.81,28.08,35.61
440,24.38,1.49,2.85,28.72,37.5
441,23.81,1.52,2.78,28.1,35.22
442,21.02,1.52,2.69,25.22,35.59
443,23.73,1.45,2.84,28.02,37.79
444,22.06,1.7,2.76,26.53,36.05
445,24.78,1.34,2.81,28.92,35.5
446,24.36,1.4,2.93,28.69,36.48
447,22.57,1.93,2.82,27.31,35.91
448,23.15,1.36,2.74,27.24,34.55
449,22.4,1.31,2.77,26.48,35.94
450,23.77,1.62,2.81,28.2,34.45
451,25.17,1.2,2.9,29.27,38.17
452,22.5,1.48,2.77,26.74,35.93
453,24.55,1.83,2.81,29.19,34.27
454,23.13,1.28,2.75,27.15,35.04
455,22.77,1.21,2.75,26.73,36.67
456,23.71,1.29,2.82,27.82,34.05
457,22.43,1.64,2.72,26.8,39.44
458,23.1,1.68,2.8,27.57,33.53
459,22.21,1.43,2.76,26.41,36.9
460,26.56,1.61,2.93,31.1,34.9
461,23.91,1.72,2.8,28.43,34.45
462,22.9,1.78,2.76,27.44,36.35
463,24.15,1.47,2.79,28.41,34.95
464,23.7,1.17,2.78,27.65,37.84
465,23.55,1.39,2.8,27.74,33.61
466,24.7,1.45,2.84,28.99,36.39
467,24.9,1.47,2.84,29.21,35.2
468,23.13,1.48,2.78,27.39,36.01
469,23.07,1.68,2.78,27.53,36.32
470,23.48,1.7,2.81,27.99,33.14
471,20.69,1.49,2.75,24.93,35.92
472,21.78,1.67,2.76,26.21,37.13
473,25.73,1.56,2.86,30.16,36.25
474,26.12,1.52,2.91,30.55,35.07
475,23.51,1.65,2.82,27.98,33.59
476,24.65,1.52,2.84,29.01,36.31
477,24.28,1.82,2.85,28.95,38.24
478,28.09,1.3,2.86,32.24,36.53
479,25.39,1.43,2.89,29.72,37.23
480,23.68,1.49,2.83,28,36.91
481,22.54,1.58,2.77,26.89,35.04
482,21.65,1.7,2.7,26.05,35.72
483,24.14,1.51,2.78,28.43,36.82
484,22.82,1.3,2.79,26.9,33.36
485,21.9,1.64,2.74,26.28,36.51
486,22.97,1.62,2.81,27.4,37.37
487,22.37,1.22,2.77,26.36,35.52
488,26.17,1.51,2.86,30.55,36.74
489,25.07,1.27,2.87,29.21,34.81
490,23.85,1.41,2.78,28.03,35.65
491,25.89,1.38,2.88,30.15,35.21
492,23.96,1.63,2.78,28.37,36.24
493,22.67,1.53,2.81,27.01,35.44
494,25.95,1.32,2.89,30.16,33.22
495,24.6,1.64,2.83,29.07,34.58
496,22.43,1.3,2.76,26.49,38.34
497,23.6,1.56,2.82,27.97,36.39
498,22.65,1.39,2.74,26.78,32.63
499,21.96,1.46,2.72,26.14,37.3
500,25.13,1.59,2.88,29.59,33.96
501,26.48,1.59,2.86,30.93,36.85
502,21.94,1.71,2.75,26.4,37.42
503,24.63,1.5,2.82,28.95,35.74
504,22.96,1.56,2.8,27.32,34.18
505,23.19,1.45,2.78,27.42,34.58
506,23.04,1.54,2.76,27.34,36.48
507,22.67,1.58,2.78,27.03,33.99
508,23.92,1.5,2.85,28.27,34.77
509,22.72,1.24,2.71,26.66,36.32
510,24.23,1.56,2.85,28.64,34.67
511,23.79,1.57,2.84,28.19,37.6
512,23.53,1.41,2.77,27.71,34.12
513,22.61,1.32,2.78,26.71,30.94
514,23.06,1.73,2.74,27.54,34.49
515,24.89,1.58,2.87,29.35,36.03
516,24.54,1.48,2.86,28.88,36.81
517,22.51,1.34,2.77,26.63,35.01
518,23.99,1.39,2.84,28.22,35.2
519,24.89,1.71,2.88,29.47,35.55
520,21.56,1.53,2.73,25.83,38.05
521,24.6,1.43,2.83,28.86,36.13
522,22.95,1.59,2.78,27.31,34.9
523,24.64,1.39,2.83,28.86,38.49
524,22.81,1.73,2.73,27.28,35.61
525,21.38,1.71,2.74,25.83,32.66
526,21.62,1.44,2.77,25.84,33.63
527,23.92,1.42,2.81,28.15,36.38
528,24.21,1.12,2.82,28.16,33.08
529,22.61,1.29,2.76,26.66,36.3
530,24.73,1.31,2.84,28.89,34.49
531,21.57,1.53,2.76,25.87,37.26
532,23.77,1.46,2.8,28.03,35.83
533,22.19,1.31,2.78,26.28,33.28
534,22.96,1.47,2.78,27.21,36.88
535,23.92,1.59,2.82,28.33,37.52
536,22.67,1.59,2.7,26.96,33.79
537,23.33,1.23,2.72,27.27,34.46
538,25.24,1.49,2.88,29.61,36.3
539,23.06,1.3,2.85,27.22,36.56
540,25,1.65,2.82,29.47,38.92
541,22.3,1.63,2.8,26.74,36.85
542,24.58,1.38,2.84,28.8,38.99
543,25.84,1.4,2.94,30.17,35.62
544,20.46,1.44,2.73,24.63,36.13
545,22.76,1.17,2.72,26.65,34.79
546,24.65,1.56,2.88,29.09,34.85
547,23.58,1.47,2.82,27.86,35.8
548,24.37,1.66,2.85,28.87,34.77
549,23.03,1.35,2.79,27.17,31.97
550,23.98,1.42,2.8,28.2,34.65
551,23.64,1.29,2.76,27.69,37.11
552,25.46,1.36,2.84,29.66,35.69
553,24.21,1.33,2.84,28.38,35.7
554,24.32,1.66,2.84,28.82,34.51
555,23.29,1.41,2.77,27.47,36.06
556,23.19,1.53,2.77,27.49,37.94
557,23.26,1.45,2.78,27.5,37.57
558,24.4,1.32,2.74,28.46,36.11
559,23.28,1.49,2.8,27.57,34.38
560,24.25,1.6,2.82,28.67,38.09
561,26.71,1.33,2.88,30.92,37.09
562,25.05,1.63,2.84,29.52,33.5
563,23.41,1.38,2.77,27.57,33.11
564,25.51,1.44,2.9,29.84,33.58
565,23.3,1.59,2.76,27.65,34.89
566,21.06,1.41,2.72,25.19,36.87
567,22.47,1.52,2.74,26.72,36.83
568,21.29,1.46,2.79,25.54,36.07
569,23.37,1.53,2.78,27.69,35.39
570,23.88,1.16,2.75,27.79,38.94
571,26.16,1.24,2.84,30.24,35.64
572,24.31,1.6,2.84,28.75,35.47
573,23.56,1.67,2.83,28.05,34.87
574,25,1.37,2.82,29.19,38.72
575,20.82,1.47,2.79,25.08,36.61
576,24.18,1.55,2.83,28.57,34.13
577,24.92,1.61,2.85,29.38,33.96
578,21.83,1.21,2.73,25.76,33.22
579,25.43,1.38,2.85,29.65,35.45
580,24.32,1.46,2.81,28.59,33.47
581,23.29,1.62,2.74,27.64,33.94
582,24.73,1.88,2.79,29.4,37.1
583,26.98,1.48,2.9,31.35,36.85
584,24.11,1.3,2.81,28.22,37.7
585,24.2,1.57,2.8,28.57,33.51
586,23.23,1.71,2.77,27.7,34.17
587,22.69,1.53,2.77,26.99,34.7
588,25,1.38,2.81,29.18,37.91
589,22.68,1.65,2.79,27.13,35.68
590,23.96,1.61,2.78,28.34,38.17
591,23.2,1.36,2.78,27.34,36.48
592,24.51,1.57,2.86,28.95,35.43
593,24.32,1.66,2.82,28.79,36.4
594,25.28,1.69,2.85,29.82,33.15
595,23.16,1.5,2.77,27.42,32.69
596,23.49,1.46,2.8,27.74,35.96
597,22.51,1.69,2.76,26.96,35.61
598,23.25,1.33,2.74,27.31,38.32
599,24.38,1.58,2.82,28.77,33.64
600,24.9,1.31,2.86,29.07,36.12
601,22.59,1.67,2.78,27.04,36.57
602,25.05,1.47,2.86,29.39,36.08
603,25.72,1.7,2.89,30.31,37.15
604,24.42,1.58,2.84,28.85,34.7
605,26.44,1.33,2.9,30.66,36.77
606,22.79,1.72,2.82,27.34,36.39
607,22.15,1.74,2.79,26.68,37.24
608,21.41,1.64,2.74,25.8,34.87
609,25.91,1.4,2.89,30.2,33.92
610,24.76,1.47,2.93,29.15,34.7
611,23.78,1.53,2.8,28.11,34.09
612,24.24,1.41,2.77,28.41,34.79
613,22.31,1.76,2.8,26.87,35.12
614,27.22,1.53,2.85,31.6,34.3
615,24.03,1.11,2.79,27.93,35.6
616,24.01,1.56,2.83,28.4,33.93
617,24.85,1.46,2.85,29.16,35.49
618,24.52,1.5,2.82,28.83,34.89
619,24.16,1.46,2.81,28.43,35.42
620,22.77,1.63,2.79,27.19,36.15
621,24.5,1.68,2.83,29.01,35
622,26.44,1.55,2.87,30.86,34.49
623,25.71,1.46,2.87,30.03,34.67
624,26.05,1.5,2.87,30.42,37.04
625,23.15,1.51,2.76,27.42,37.4
626,22.5,1.39,2.77,26.66,34.86
627,23.68,1.6,2.89,28.17,35.37
628,23.93,1.58,2.81,28.32,33.18
629,25.36,1.74,2.88,29.98,35.33
630,21.53,1.7,2.76,25.99,33.54
631,25.96,1.41,2.84,30.21,34.9
632,23.64,1.63,2.76,28.03,37.11
633,23.27,1.37,2.77,27.41,33.47
634,22.47,1.61,2.75,26.83,34.32
