Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
88,53.22,9.64,5.12,67.98,14.39
89,53.98,9.83,5.19,69,14.4
90,54.12,9.29,5.18,68.59,14.8
91,55.14,9.86,5.23,70.22,14.33
92,54.32,9.5,5.18,68.99,14.7
93,54.99,9.25,5.21,69.45,14.68
94,53.49,9.7,5.13,68.31,14.52
95,55.94,9.59,5.31,70.84,14.55
96,54.76,9.12,5.19,69.08,14.29
97,55.3,9.44,5.25,69.98,14.61
98,55.22,9.79,5.28,70.28,13.64
99,55.29,9.53,5.23,70.05,14.51
100,55.02,9.76,5.23,70.01,14.52
101,54.72,9.68,5.21,69.61,14.26
102,54.44,9.47,5.19,69.09,14.7
103,54.99,10.05,5.27,70.31,14.58
104,53.43,9.77,5.16,68.36,14.43
105,53.37,9.51,5.12,68,14.15
106,52.72,10.21,5.15,68.08,14.37
107,53.59,9.42,5.12,68.13,14.53
108,55.68,9.58,5.27,70.53,14.4
109,53.61,9.33,5.17,68.11,14.78
110,56.36,10.13,5.25,71.74,14.16
111,54,9.61,5.15,68.76,14.54
112,53.48,9.7,5.15,68.34,14.15
113,53.51,9.82,5.15,68.47,14.53
114,52.44,9.47,5.08,66.99,14.61
115,55.6,9.26,5.28,70.14,14.72
116,54.63,9.74,5.24,69.6,14.38
117,55.62,9.76,5.31,70.7,14.61
118,52.6,9.62,5.1,67.31,14.49
119,54.01,9.52,5.16,68.69,14.49
120,55.38,9.53,5.24,70.14,14.79
121,54.37,9.39,5.17,68.94,14.75
122,54.95,9.67,5.25,69.88,14.59
123,53.59,9.78,5.1,68.47,14.32
124,55.24,9.27,5.24,69.75,14.37
125,53.9,9.62,5.19,68.71,14.53
126,54.5,9.14,5.18,68.82,14.33
127,54.61,9.64,5.23,69.48,14.92
128,54.01,9.78,5.18,68.98,14.23
129,54.25,9.37,5.15,68.77,14.89
130,54.92,9.61,5.23,69.76,14.29
131,52.83,9.78,5.11,67.72,14.46
132,54.88,10.12,5.27,70.26,14.39
133,52.48,9.65,5.11,67.25,14.51
134,53.32,9.63,5.19,68.14,14.2
135,52.59,9.97,5.03,67.6,15.01
136,54.36,9.73,5.2,69.28,14
137,53.77,9.71,5.15,68.64,14.08
138,54.53,9.85,5.23,69.61,14.42
139,54.66,9.45,5.18,69.29,14.48
140,53.51,9.6,5.12,68.23,14.32
141,54.6,9.88,5.24,69.72,14.85
142,53.79,9.42,5.15,68.35,14.46
143,55.49,10.27,5.27,71.03,14.69
144,54.42,9.65,5.25,69.33,14.67
145,53.37,9.52,5.11,67.99,14.17
146,53.07,9.69,5.14,67.9,14.47
147,53.33,9.72,5.16,68.2,14.29
148,53.52,9.87,5.17,68.56,14.11
149,55.1,9.49,5.27,69.86,14.41
150,52.84,9.54,4.99,67.37,14.27
151,54.48,9.65,5.19,69.32,14.89
152,53.44,9.16,5.11,67.71,14.79
153,57.42,9.48,5.29,72.18,14.21
154,54.95,9.54,5.23,69.72,14.55
155,53.68,9.81,5.19,68.68,14.71
156,54.29,9.61,5.18,69.07,14.58
157,54.76,9.72,5.21,69.69,14.22
158,53.21,9.56,5.15,67.92,14.66
159,53.71,9.5,5.15,68.37,14.33
160,54.56,9.66,5.22,69.45,14.39
161,55.28,9.54,5.23,70.05,14.54
162,53.61,9.67,5.15,68.42,14.52
163,54.08,9.63,5.17,68.88,14.37
164,53.54,10.1,5.15,68.79,14.62
165,54.88,9.68,5.24,69.8,14.73
166,54.11,9.78,5.18,69.07,14.62
167,54.03,9.9,5.18,69.12,14.71
168,54.68,9.84,5.2,69.71,14.81
169,54.99,9.53,5.21,69.73,14.31
170,53.18,9.87,5.16,68.21,14.55
171,52.64,9.62,5.1,67.35,14.38
172,54.25,9.95,5.19,69.38,14.38
173,55.3,9.63,5.29,70.22,14.32
174,53.18,9.34,5.09,67.62,14.63
175,53.4,9.17,5.1,67.67,14.36
176,53.57,9.54,5.11,68.21,14.24
177,54.93,9.78,5.3,70,14.55
178,54.82,9.77,5.26,69.84,14.17
179,54.57,9.91,5.24,69.72,14.31
180,55.53,9.58,5.34,70.44,14.44
181,53.85,10.18,5.25,69.29,14.45
182,53.81,9.82,5.18,68.81,14.13
183,53.74,9.69,5.15,68.58,14.37
184,55.48,9.7,5.27,70.45,14.85
185,53.15,9.5,5.12,67.77,14.39
186,52.63,9.66,5.1,67.38,14.39
187,53.95,9.44,5.15,68.53,14.54
188,55.84,9.62,5.34,70.8,14.44
189,54.1,9.46,5.16,68.72,14.3
190,52.91,10.09,5.14,68.14,14.84
191,54.38,9.73,5.21,69.33,14.37
192,54.62,9.87,5.19,69.68,14.66
193,57,9.46,5.31,71.77,14.02
194,55.82,9.34,5.3,70.46,14.17
195,54.36,9.41,5.17,68.94,14.69
196,54.83,9.38,5.22,69.44,14.64
197,54.46,9.93,5.2,69.59,14.44
198,52.32,9.49,5.1,66.92,14.67
199,55.1,9.76,5.22,70.07,14.16
200,53.23,9.5,5.08,67.81,14.3
201,54.06,9.71,5.18,68.95,14.74
202,52.95,9.93,5.13,68.01,14.49
203,55.03,9.49,5.21,69.74,14.61
204,53.58,9.1,5.15,67.82,14.54
205,53.52,9.77,5.14,68.43,14.36
206,53.76,9.7,5.13,68.59,14.51
207,54.17,9.39,5.16,68.72,14.49
208,54.16,9.59,5.14,68.89,14.44
209,53.36,9.63,5.14,68.13,14.53
210,55.36,9.52,5.23,70.11,14.7
211,54.26,9.87,5.2,69.33,14.72
212,54.2,10.1,5.2,69.5,14.26
213,55.85,9.63,5.25,70.73,14.45
214,55.18,9.41,5.25,69.85,14.31
215,54.39,9.9,5.18,69.48,14.24
216,53.46,9.11,5.13,67.71,14.66
217,53.87,9.79,5.18,68.84,14.16
218,52.79,9.19,5.06,67.04,14.47
219,54.21,9.89,5.21,69.3,14.62
220,54.79,9.68,5.24,69.71,14.58
221,54.38,9.74,5.23,69.35,14.68
222,54.09,9.92,5.21,69.22,14.78
223,53.7,9.88,5.16,68.74,14.39
224,54.07,9.34,5.19,68.59,14.33
225,55.66,9.54,5.28,70.48,14.71
226,54.5,9.55,5.2,69.26,14.36
227,54.06,9.13,5.16,68.35,14.28
228,54.72,9.41,5.2,69.33,14.5
229,53.7,9.4,5.14,68.24,14.58
230,54.88,9.35,5.22,69.45,14.29
231,52.35,9.92,5.13,67.4,14.48
232,55.01,9.78,5.27,70.07,14.34
233,52.9,9.99,5.1,67.99,14.61
234,54.84,9.31,5.26,69.4,13.88
235,54.67,9.34,5.21,69.22,14.55
236,53.31,9.6,5.1,68.01,14.33
237,53.83,9.7,5.18,68.71,14.57
238,52.73,9.59,5.07,67.38,14.65
239,52.94,10.01,5.1,68.05,14.51
240,54.42,9.59,5.19,69.2,14.63
241,54.08,9.82,5.19,69.1,14.47
242,54.11,9.63,5.17,68.91,14.77
243,54.67,9.52,5.2,69.38,14.19
244,52.75,9.35,5.04,67.13,14.35
245,52.79,9.49,5.09,67.37,14.21
246,53.62,9.62,5.16,68.41,14.51
247,55.28,9.77,5.3,70.36,14.41
248,52.8,9.47,5.14,67.42,14.8
249,54.29,9.41,5.2,68.9,14.62
250,55.18,10.08,5.27,70.52,14.21
251,54.3,9.87,5.19,69.36,14.84
252,52.76,9.61,5.09,67.47,14.29
253,54.64,9.6,5.2,69.43,14.55
254,55.79,9.73,5.32,70.84,14.23
255,53.3,9.39,5.17,67.85,14.01
256,55.05,9.27,5.2,69.52,14.69
257,55.1,9.8,5.28,70.18,14.95
258,54.15,10.01,5.2,69.36,14.21
259,56.17,9.72,5.27,71.16,14.48
260,54.03,10.06,5.22,69.3,14.49
261,54.49,9.87,5.2,69.55,14.31
262,52.48,10.08,5.1,67.67,14.67
263,55.16,9.44,5.22,69.82,14.29
264,55.62,8.82,5.24,69.68,14.57
265,52.38,9.21,5.08,66.67,14.15
266,55.1,9.56,5.23,69.89,14.52
267,54.75,9.47,5.21,69.43,14.45
268,54.17,9.68,5.2,69.04,14.44
269,53.07,9.8,5.14,68.01,14.71
270,54.46,10,5.23,69.69,14.5
271,53.03,9.56,5.12,67.71,13.98
272,53.34,9.62,5.11,68.07,14.59
273,54.53,9.83,5.21,69.56,14.92
274,54.37,9.48,5.19,69.04,14.4
275,54.39,9.81,5.21,69.41,14.32
276,54.34,9.41,5.18,68.93,14.53
277,55.56,9.43,5.23,70.22,14.65
278,54.59,9.37,5.17,69.13,14.61
279,54.84,9.83,5.25,69.93,14.33
280,53.81,9.82,5.17,68.79,14.92
281,53.89,9.61,5.14,68.65,14.14
282,53.53,9.71,5.13,68.37,14.5
283,54.03,9.4,5.13,68.57,14.68
284,54.26,9.97,5.25,69.48,14.54
285,53.37,9.74,5.17,68.28,14.43
286,55.3,9.46,5.26,70.02,14.29
287,54.15,9.59,5.16,68.9,14.58
288,54.64,9.85,5.26,69.75,14.75
289,53.86,9.66,5.16,68.68,14.46
290,53.93,9.69,5.15,68.76,14.56
291,55.51,9.65,5.32,70.49,14.75
292,53.14,9.51,5.11,67.77,14.79
293,54.34,9.65,5.19,69.17,14.8
294,52.33,9.81,5.12,67.27,14.2
295,55.07,9.93,5.25,70.25,14.75
296,54.47,9.64,5.18,69.28,14.48
297,53.78,9.58,5.18,68.54,14.68
298,53.39,9.35,5.12,67.86,14.97
299,52.47,9.97,5.11,67.55,14.39
300,53.41,9.34,5.09,67.83,14.53
301,54.2,9.49,5.18,68.88,14.28
302,53.77,9.6,5.17,68.54,14.55
303,52.8,9.33,5.07,67.21,14.63
304,52.51,9.75,5.09,67.35,14.15
305,53.17,9.61,5.08,67.85,14.27
306,54.11,9.59,5.16,68.85,14.5
307,55.28,9.46,5.24,69.98,14.53
308,55.54,9.65,5.23,70.42,14.15
309,54.68,9.59,5.21,69.49,14.5
310,55.47,9.61,5.23,70.31,14.63
311,54.75,9.76,5.2,69.71,14.55
312,55.37,9.64,5.29,70.3,14.48
313,53.91,9.36,5.04,68.3,14.42
314,53.63,9.48,5.16,68.27,14.62
315,54.27,9.84,5.23,69.33,14.84
316,53.81,9.87,5.19,68.88,14.64
317,54.23,9.65,5.2,69.08,14.41
318,54.67,9.59,5.2,69.46,14.49
319,55.57,9.6,5.33,70.51,14.13
320,54.64,9.67,5.2,69.5,14.79
321,54.86,9.51,5.22,69.59,14.38
322,53.93,9.61,5.18,68.72,14.41
323,54.9,9.39,5.24,69.54,14.76
324,53.21,9.59,5.13,67.92,14.27
325,53.71,9.67,5.17,68.54,14.36
326,54.1,9.29,5.17,68.57,14.04
327,54.59,9.5,5.23,69.33,14.37
328,52.43,9.45,5.1,66.97,14.45
329,55.39,9.4,5.25,70.03,14.52
330,53.84,9.51,5.14,68.49,14.95
331,55.44,9.13,5.25,69.81,14.43
332,55.16,9.55,5.25,69.95,14.59
333,53.56,10,5.19,68.74,14.3
334,56.03,9.94,5.37,71.34,14.71
335,54.84,9.92,5.24,70,14.33
336,54.45,9.61,5.19,69.25,14.95
337,54.56,10.16,5.26,69.98,14.76
338,54.12,9.64,5.16,68.92,14.43
339,53.73,9.56,5.17,68.46,14.58
340,54.15,9.48,5.18,68.81,14.31
341,54.7,9.38,5.2,69.27,14.06
342,53.29,9.52,5.13,67.94,14.25
343,54.88,9.62,5.22,69.72,14.61
344,53.88,9.69,5.16,68.73,14.26
345,54.43,9.58,5.2,69.21,14.78
346,53.62,9.52,5.03,68.18,14.47
347,54.02,9.82,5.23,69.08,14.43
348,54.76,9.92,5.3,69.98,14.51
349,54.98,9.54,5.22,69.74,14.32
350,52.86,9.34,5.14,67.34,14.44
351,53.03,10,5.09,68.12,14.64
352,52.85,9.39,5.06,67.29,14.42
353,55.65,9.83,5.34,70.82,14.87
354,56.08,9.61,5.28,70.97,14.26
355,54.44,9.81,5.19,69.43,14.24
356,54.46,9.74,5.23,69.43,14.52
357,53.71,9.41,5.12,68.24,14.32
358,54,9.7,5.18,68.88,14.62
359,54.64,9.43,5.19,69.26,14.55
360,54.97,9.45,5.23,69.65,14.4
361,54.33,9.42,5.22,68.97,14.41
362,51.89,9.55,5.05,66.49,13.91
363,55.36,9.76,5.24,70.37,14.39
364,54.19,9.53,5.2,68.92,14.58
365,54.46,9.85,5.22,69.53,14.74
366,54.07,9.94,5.21,69.22,14.25
367,53.28,9.49,5.14,67.9,14.95
368,53.94,9.56,5.18,68.68,14.59
369,54,9.92,5.22,69.14,15.13
370,52.43,9.56,5.1,67.09,14.08
371,53.96,9.65,5.17,68.78,14.52
372,53.45,9.48,5.13,68.06,14.61
373,53.08,9.46,5.08,67.62,14.59
374,52.46,9.66,5.09,67.2,14.28
375,53.52,9.45,5.12,68.09,14.44
376,53.93,9.54,5.16,68.62,14.14
377,54,9.86,5.18,69.04,14.23
378,53.04,9.75,5.13,67.92,14.37
379,52.97,9.29,5.1,67.35,14.53
380,54.05,9.4,5.16,68.61,14.56
381,53.96,9.52,5.17,68.65,14.71
382,54.08,9.24,5.19,68.51,14.13
383,53.67,9.5,5.19,68.36,14.86
384,54.43,10.04,5.22,69.69,14.63
385,55.48,9.59,5.23,70.3,14.49
386,54.35,9.59,5.19,69.13,14.52
387,54.67,9.54,5.21,69.42,14.32
388,53.37,9.79,5.11,68.27,14.65
389,53.1,9.54,5.09,67.73,14.19
390,52.74,9.54,5.02,67.31,14.6
391,54.57,10.04,5.26,69.87,14.73
392,54.35,9.05,5.16,68.55,14.51
393,53.29,9.47,5.13,67.89,14.49
394,55.39,9.64,5.26,70.29,13.96
395,53.6,9.74,5.16,68.5,14.6
396,55.12,9.35,5.24,69.71,14.05
397,53.98,9.89,5.16,69.03,14.67
398,54.18,9.68,5.17,69.02,14.55
399,54.18,9.36,5.16,68.71,14.6
400,55.95,9.61,5.32,70.88,14.59
401,53.67,9.84,5.17,68.68,14.63
402,53.22,9.48,5.14,67.84,14.57
403,53.56,10.1,5.19,68.84,14.26
404,52.21,9.46,5.11,66.78,14.58
405,54.69,9.72,5.22,69.63,14.62
406,52.6,9.53,5.08,67.2,14.69
407,55.87,9.45,5.28,70.59,14.39
408,53.67,9.55,5.19,68.4,14.54
409,53.89,9.91,5.21,69.01,14.42
410,54.96,9.64,5.23,69.83,14.69
411,54.23,9.38,5.19,68.79,14.27
412,53.37,9.79,5.13,68.3,14.42
413,54.28,9.84,5.21,69.32,14.52
414,52.75,9.62,5.14,67.51,14.69
415,53.92,9.48,5.16,68.56,14.98
416,55.25,9.51,5.26,70.01,14.8
417,53.48,9.6,5.15,68.23,14.29
418,55.86,9.75,5.36,70.97,14.46
419,53.75,9.34,5.19,68.28,14.64
420,55.23,9.53,5.25,70.01,14.5
421,53.8,9.16,5.12,68.08,14.68
422,54.56,9.81,5.24,69.62,14.49
423,54.55,10.01,5.23,69.79,14.6
424,53.36,9.64,5.12,68.13,14.81
425,53.54,9.78,5.14,68.46,14.74
426,54.15,9.7,5.2,69.05,14.59
427,54.69,9.68,5.23,69.6,14.41
428,53.44,9.7,5.13,68.27,14.24
429,53.46,9.55,5.09,68.1,14.62
430,54.4,9.35,5.19,68.94,14.64
431,54.75,9.5,5.18,69.43,14.42
432,54.38,9.4,5.17,68.96,14.65
433,54.03,9.63,5.19,68.85,14.78
434,54.7,9.51,5.22,69.44,14.22
435,55.09,9.62,5.28,70,14.26
436,53.74,9.54,5.13,68.41,14.11
437,53.89,9.88,5.19,68.96,14.67
438,53.64,9.7,5.15,68.5,14.28
439,55.55,9.7,5.23,70.48,14.3
440,55.39,9.37,5.25,70.02,14.43
441,53.21,9.72,5.12,68.04,14.74
442,53.97,9.46,5.17,68.6,14.17
443,55.13,9.72,5.25,70.1,14.47
444,53.91,10.04,5.2,69.15,14.32
445,54.39,9.68,5.2,69.27,14.3
446,53.25,9.55,5.14,67.94,14.42
447,55.98,9.39,5.28,70.65,14.74
448,52.92,9.73,5.12,67.77,14.73
449,54.72,9.55,5.21,69.48,14.47
450,52.61,9.29,5.09,66.99,14.71
451,53.86,9.79,5.2,68.85,14.65
452,53.89,9.9,5.17,68.96,14.48
453,55.81,9.32,5.28,70.42,14.46
454,55.22,9.82,5.25,70.29,14.55
455,53.46,9.85,5.16,68.47,14.66
456,54.54,9.31,5.19,69.04,14.55
457,56.4,9.89,5.29,71.58,14.48
458,54.54,9.53,5.22,69.29,14.93
459,53.72,9.73,5.16,68.61,14.25
460,52.65,9.53,5.08,67.26,14.38
461,55.79,9.75,5.26,70.8,14.37
462,53,9.81,5.15,67.96,14.44
463,55.81,9.75,5.31,70.87,14.62
464,54.93,9.25,5.19,69.36,14.91
465,54.57,9.72,5.22,69.51,14.21
466,54.58,9.47,5.2,69.25,14.73
467,54.35,9.89,5.22,69.46,14.61
468,54.6,9.57,5.21,69.38,14.45
469,55.43,9.43,5.24,70.1,14.67
470,54.07,10.04,5.18,69.29,13.94
471,53.85,9.7,5.14,68.69,14.15
472,53.77,10.02,5.22,69.01,14.04
473,55.89,9.66,5.32,70.87,14.17
474,53.82,9.53,5.17,68.53,14.85
475,54.03,9.49,5.15,68.67,14.45
476,52.65,10.08,5.15,67.88,13.93
477,54.68,9.67,5.2,69.55,14.68
478,54.17,9.27,5.18,68.62,14.44
479,54.71,9.83,5.22,69.76,14.65
480,55.48,9.72,5.28,70.48,14.66
481,56.32,9.37,5.3,70.99,14.44
482,53.01,9.66,5.12,67.8,14.56
483,53.76,9.6,5.13,68.49,14.43
484,53.42,9.64,5.12,68.18,14.18
485,55.91,9.86,5.27,71.05,14.49
486,54.04,9.55,5.11,68.71,14.48
487,53.13,9.59,5.03,67.75,14.15
488,54.88,9.26,5.2,69.34,14.72
489,54.31,9.66,5.2,69.17,14.49
490,53.34,9.81,5.11,68.25,14.3
491,51.22,10.18,5.03,66.42,14.7
492,56.02,9.51,5.28,70.8,14.65
493,54.65,9.72,5.22,69.59,14.41
494,54.24,9.85,5.21,69.3,14.53
495,53.04,9.56,5.11,67.7,14.1
496,53.92,9.43,5.16,68.5,14.53
497,54.7,9.8,5.22,69.73,14.23
498,54.96,9.25,5.26,69.48,14.53
499,54.3,9.42,5.18,68.89,14.49
500,54.43,9.27,5.18,68.87,14.66
501,53.1,9.52,5.1,67.72,14.24
502,54.57,9.66,5.18,69.41,14.42
503,54.04,9.94,5.13,69.11,14.15
504,53.81,9.62,5.14,68.58,14.51
505,55.59,9.8,5.29,70.68,14.33
506,54.06,9.39,5.16,68.61,14.36
507,53.04,9.67,5.12,67.83,14.51
508,54.47,9.51,5.2,69.17,14.17
509,53.5,9.79,5.14,68.43,14.51
510,55.79,9.49,5.31,70.6,14.17
511,53.69,9.47,5.16,68.32,14.41
512,53.58,9.65,5.14,68.37,14.15
513,54.52,9.69,5.22,69.43,14.64
514,54.37,9.16,5.15,68.68,14.63
515,54.53,9.43,5.18,69.14,14.41
516,55.72,10.1,5.29,71.11,14.56
517,54.95,9.36,5.23,69.54,14.69
518,52.34,9.83,5.1,67.27,14.67
519,55.38,9.72,5.26,70.37,14.21
520,51.62,9.88,5.14,66.64,14.65
521,53.52,9.76,5.17,68.45,14.22
522,55.15,9.43,5.24,69.83,14.54
523,54.98,9.57,5.22,69.77,14.81
524,55.21,9.78,5.31,70.29,14.48
525,53.66,9.5,5.15,68.31,14.58
526,53.42,9.59,5.1,68.11,14.6
527,54.34,9.41,5.18,68.94,14.68
528,56.19,9.46,5.27,70.93,14.44
529,53.81,10.01,5.16,68.98,14.5
530,53.95,9.74,5.17,68.85,14.75
531,54.39,9.69,5.21,69.3,14.69
532,53.02,9.9,5.11,68.03,14.5
533,53.42,9.79,5.14,68.36,14.25
534,55.24,9.72,5.32,70.28,14.66
535,54.2,9.74,5.2,69.14,14.25
536,54.22,9.4,5.19,68.81,14.62
537,54.76,9.5,5.19,69.46,14.76
538,54.03,9.53,5.15,68.71,14.6
539,55.16,9.6,5.25,70.01,14.5
540,52.75,9.54,5.09,67.37,14.4
541,54.38,9.53,5.19,69.09,14.73
542,54.99,9.94,5.28,70.2,14.62
543,53.8,9.49,5.15,68.44,15.12
544,54.57,9.88,5.22,69.67,14.42
545,53.98,9.59,5.15,68.71,14.39
546,53.94,9.81,5.2,68.95,14.31
547,55.04,9.35,5.21,69.6,14.51
548,54.56,9.85,5.21,69.62,14.68
549,54.95,9.83,5.35,70.13,14.37
550,54.07,9.54,5.16,68.77,14.05
551,54.26,9.29,5.17,68.72,14.31
552,55.19,9.27,5.22,69.68,14.42
553,54.84,9.71,5.24,69.79,14.84
554,54.37,9.87,5.21,69.45,14.54
555,54.66,9.96,5.23,69.84,14.28
556,53.87,9.76,5.16,68.78,14.3
557,53.62,9.54,5.14,68.29,14.52
558,52.75,9.57,5.07,67.39,14.64
559,54.62,9.37,5.18,69.17,14.29
560,52.81,9.72,5.11,67.64,14.38
561,54.5,9.74,5.2,69.44,14.25
562,53.77,9.66,5.18,68.61,14.51
563,54.1,9.74,5.19,69.03,14.19
564,53.76,9.68,5.15,68.59,14.95
565,53.97,9.4,5.16,68.53,14.22
566,53.53,9.85,5.19,68.57,14.42
567,54.2,9.64,5.2,69.05,14.88
568,55.59,9.94,5.29,70.82,14.96
569,55.19,9.74,5.25,70.17,14.95
570,54.96,9.65,5.21,69.82,14.38
571,55.04,9.48,5.23,69.76,14.81
572,55.72,9.56,5.22,70.5,14.36
573,53.94,9.38,5.14,68.46,14.42
574,55.24,9.53,5.22,69.99,14.48
575,55.43,9.47,5.26,70.17,14.86
576,55.46,9.69,5.25,70.4,14.32
577,53.65,9.74,5.15,68.54,14.23
578,52.61,9.51,5.11,67.22,14.37
579,52.88,9.73,5.1,67.71,14.37
580,55.09,9.51,5.22,69.82,14.9
581,52.55,9.45,5.07,67.06,14.62
582,54.3,9.31,5.16,68.76,14.4
583,53.89,9.69,5.18,68.75,14.97
584,52.4,9.5,5.09,66.98,14.43
585,54.46,10.12,5.26,69.84,15.05
586,54.01,9.2,5.15,68.35,14.8
587,52.46,9.63,5.15,67.24,14.78
588,53.43,9.75,5.14,68.32,14.49
589,54.56,9.43,5.2,69.2,14.69
590,53.27,9.63,5.13,68.03,14.27
591,53.47,9.75,5.13,68.35,14.72
592,55.55,9.49,5.29,70.33,14.26
593,53.92,9.79,5.18,68.89,14.2
594,55.08,9.51,5.25,69.84,14.11
595,54.9,9.28,5.19,69.37,14.51
596,54.92,9.2,5.25,69.38,14.4
597,54.96,9.99,5.26,70.21,14.68
598,53.19,10.18,5.17,68.54,14.23
599,55.07,9.35,5.2,69.62,14.36
600,55.44,9.22,5.25,69.91,14.53
601,53.6,10.03,5.2,68.83,14.38
602,53.65,9.7,5.16,68.51,14.13
603,54.36,9.3,5.17,68.83,14.85
604,55.02,9.16,5.19,69.37,14.91
605,56.23,9.61,5.23,71.06,14.83
606,56.31,9.3,5.24,70.85,14.06
607,53.38,9.86,5.14,68.38,14.44
608,53.52,9.69,5.19,68.4,14.49
609,54.67,9.46,5.2,69.33,14.52
610,55.92,9.27,5.29,70.48,14.33
611,55.71,9.6,5.26,70.56,14.67
612,54,9.76,5.17,68.93,14.54
613,54.12,9.89,5.19,69.2,14.17
614,54.33,9.41,5.18,68.92,14.23
615,53.41,9.09,5.1,67.6,14.65
616,54.18,9.86,5.22,69.26,14.47
617,53.09,9.42,5.14,67.65,14.73
618,54.26,9.24,5.16,68.67,14.77
619,55.25,9.75,5.23,70.23,14.65
620,53.84,9.6,5.17,68.61,14.7
621,54.24,9.65,5.17,69.07,14.48
622,56.76,9.48,5.33,71.57,14.37
623,55.15,9.63,5.28,70.06,14.55
624,55.38,10.12,5.18,70.69,13.91
625,53.12,9.8,5.13,68.05,14.67
626,53.72,9.81,5.19,68.72,14.41
627,54.77,9.44,5.25,69.47,14.82
628,54.47,9.63,5.17,69.26,14.45
629,54.53,9.64,5.19,69.35,14.82
630,54.1,9.48,5.18,68.76,14.21
631,55.37,9.63,5.25,70.25,14.18
632,54.2,9.25,5.16,68.6,14.59
633,54.87,9.91,5.24,70.01,14.69
