Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
95,55.12,4.61,3.37,63.09,16
96,55.65,4.17,3.35,63.18,16.03
97,54.88,4.37,3.37,62.61,15.88
98,53.69,4.26,4.05,62,16.52
99,54.76,4.32,3.08,62.16,16.08
100,54.91,4.74,4.26,63.91,15.26
101,54.66,4.23,3.46,62.35,15.35
102,57.55,4.03,3.24,64.82,15.81
103,57.03,4.73,4,65.76,16.24
104,55.1,4.38,2.96,62.45,16.01
105,52.23,4.27,3.46,59.97,15.92
106,54.29,4.14,3.66,62.09,16.14
107,54.83,4.4,4.51,63.74,16.07
108,55.41,4.69,3.66,63.76,15.73
109,53.18,4.04,3.56,60.78,15.78
110,56.87,4.01,3.33,64.21,15.85
111,52.35,4.25,4.05,60.65,16.73
112,54,4.07,3.86,61.92,16.34
113,55.07,4.31,3.69,63.07,15.77
114,51.74,4.33,4.03,60.11,15.95
115,52.17,4.18,3.46,59.82,15.7
116,53.89,3.78,3.61,61.28,15.77
117,54.73,4.45,3.89,63.07,15.98
118,54.14,4.73,3.37,62.23,16.15
119,52.73,4.3,3.43,60.46,16.13
120,53.7,4.5,4.06,62.27,16.13
121,54.55,4.25,3.62,62.42,16.22
122,57.22,4.33,4.19,65.74,15.42
123,53.18,4.55,3.94,61.67,15.73
124,54.24,4.35,2.88,61.47,16.11
125,53.03,4.78,3.37,61.18,16.27
126,53.95,4.46,3.46,61.88,16.2
127,54.77,3.94,3.34,62.05,15.35
128,52.54,4.51,3.41,60.46,15.73
129,56.45,4.15,4.03,64.63,15.74
130,51.72,4.4,4.63,60.76,15.97
131,53.5,4.64,4.45,62.59,15.79
132,54.71,4.16,3.67,62.55,16.36
133,53.45,4.68,3.65,61.78,16.39
134,56.02,4.45,4.18,64.66,16.17
135,54.13,4.1,4.2,62.43,16.42
136,55.19,4.32,4.05,63.56,16.35
137,56.58,4.51,3.3,64.39,16.08
138,54.35,4.21,3.46,62.02,16.19
139,52.36,4.14,3.87,60.36,15.72
140,53.96,4,3.86,61.82,15.24
141,54.84,4.26,3.92,63.02,15.98
142,54.11,4.47,3.72,62.3,16.45
143,53.98,4.32,3.4,61.7,15.26
144,54.5,4.38,3.44,62.33,15.79
145,55.81,4.28,3.42,63.51,16.04
146,55.92,4.16,3.77,63.85,15.02
147,54.43,4.47,3.38,62.28,17.06
148,55.36,4.52,3.94,63.81,15.56
149,54.42,4.22,3.76,62.4,16.07
150,54.72,4.47,2.64,61.83,15.58
151,56.69,4.3,5.42,66.41,15.96
152,53.14,4.19,3.71,61.04,16.47
153,55.45,4.69,3.17,63.3,15.73
154,53.88,4.4,3.4,61.68,16.23
155,55.39,4.51,3.74,63.65,15.6
156,55.84,4.42,4.59,64.86,16.14
157,56.34,4.21,3.34,63.9,16.24
158,54.99,4.39,2.84,62.23,16.14
159,54.69,4.67,3.59,62.95,15.77
160,54.14,4.32,3.56,62.03,15.52
161,51.13,4.14,3.36,58.63,16.07
162,55.38,4.35,4.04,63.76,15.89
163,54.95,4.57,3.45,62.97,16.13
164,53.3,4.54,3.4,61.25,16.58
165,55.79,4.21,3.95,63.95,16.51
166,54.5,4.6,3.61,62.71,15.7
167,55.75,4.59,3.39,63.73,16.32
168,53.87,4.53,2.94,61.34,16.2
169,53.39,4.08,4.09,61.57,16.04
170,53.77,3.99,3.44,61.2,16.23
171,56.54,4.85,3.53,64.93,15.62
172,52.11,4.32,3.26,59.7,16.24
173,53.82,4.18,3.05,61.05,16.16
174,54.49,4.25,4.23,62.97,16.11
175,54.95,4.4,3.81,63.16,15.95
176,54.81,4.03,3.58,62.42,15.66
177,55.78,4.47,4.03,64.28,16.3
178,54.67,4.43,4.27,63.37,15.89
179,52.73,4.39,3.48,60.6,15.97
180,55.82,4.54,4.32,64.68,16.2
181,54.91,4.27,3.36,62.54,15.91
182,54.19,4.48,3.7,62.37,16.62
183,57.27,4.06,3.33,64.66,15.77
184,53.14,4.29,4.57,62.01,16.7
185,54.85,4.44,3.82,63.11,16.18
186,54.72,4.18,4.06,62.96,15.51
187,52.33,4.43,2.83,59.6,15.57
188,52.97,4.05,4.37,61.4,16.12
189,54.68,4.18,4.7,63.56,16.19
190,54.75,4.03,4.14,62.93,15.77
191,55.04,4.53,3.67,63.24,15.87
192,54.32,4.16,3.52,62,16.23
193,53.97,4.37,4.01,62.35,15.9
194,55.79,4.21,3.77,63.78,15.79
195,51.14,4.65,4.25,60.05,16.37
196,55.98,4.57,3.42,63.97,16.34
197,53.22,4.43,3.49,61.13,16.1
198,53.67,4.73,3.14,61.54,16.17
199,54.55,4.32,3.51,62.38,16.18
200,54.17,4.16,3.54,61.87,15.8
201,53.72,4.56,3.94,62.21,16.54
202,56.19,4.07,3.59,63.84,16.54
203,56.22,4.37,4.01,64.6,15.64
204,57.98,4.42,3.95,66.34,15.96
205,55.09,4.43,4.13,63.65,15.53
206,54.06,4.62,3.77,62.45,15.9
207,54.78,4.73,3.27,62.78,16.07
208,57,4.21,3.7,64.92,15.54
209,54.78,4.43,4.47,63.68,16.6
210,53.77,4.45,3.37,61.6,16.45
211,53.84,4.5,3.4,61.73,15.86
212,54.37,4.46,3.66,62.49,16.27
213,53.99,4.21,3.24,61.45,16.57
214,53.73,4.26,3.47,61.46,16.13
215,53.19,4.04,4.16,61.4,15.79
216,55.48,4.17,2.99,62.63,16.2
217,53.54,4.14,3.3,60.98,15.66
218,53.59,4.3,3.04,60.94,16.24
219,54.75,4.61,3.12,62.48,15.76
220,55.89,4.29,3.34,63.53,15.97
221,54.21,4.64,3.86,62.71,15.92
222,52.58,3.99,3.8,60.37,16.3
223,53.35,4.26,3.55,61.16,15.71
224,55.7,4.34,3.91,63.95,15.92
225,52.55,4.64,3.54,60.73,16.2
226,53.51,4.54,3.67,61.72,15.73
227,51.63,4.58,3.47,59.67,15.75
228,52.19,4.39,2.97,59.54,15.99
229,52.65,4.36,3.08,60.09,16.31
230,54.82,4.7,3.22,62.73,16
231,53.1,4.33,3.7,61.13,15.62
232,53.09,4.35,3.37,60.82,15.91
233,53.69,4.22,3.88,61.78,16.23
234,56.49,4.5,3.92,64.91,15.65
235,53.26,4.3,4.11,61.66,16.46
236,55.38,4.45,3.75,63.58,15.21
237,57.18,4.33,3.33,64.84,16.2
238,55.57,4.54,3.24,63.35,16.44
239,53.84,4.28,3.24,61.37,16.38
240,53.97,4.31,3.93,62.21,16
241,55.11,4.46,3.59,63.17,16.04
242,55.63,4.5,2.97,63.11,16.24
243,53.24,4.48,3.15,60.86,16.19
244,53.24,4.42,3.78,61.44,15.45
245,55.51,4.41,3.65,63.57,15.91
246,53.86,4.32,3.87,62.05,16.13
247,54.5,4.68,3.46,62.63,15.95
248,55.47,4.29,4.34,64.11,16.29
249,54.65,4.46,3.61,62.72,16.36
250,55.23,4.45,3.29,62.96,15.62
251,54.04,4.03,2.8,60.86,15.79
252,56.37,4.29,3.75,64.41,16.16
253,54.18,4.66,2.69,61.53,16.42
254,55.04,4.44,3.77,63.25,16.42
255,54.21,4.74,3.47,62.42,15.89
256,55.68,4.29,2.98,62.95,15.82
257,53.68,4.41,3.19,61.28,16.17
258,54.84,4.51,3.43,62.77,16.2
259,53.57,4.25,3.87,61.68,16.45
260,53.89,4.28,3.25,61.41,15.83
261,55.56,4.12,4.22,63.9,16.21
262,54.13,4.29,3.91,62.33,15.97
263,54.43,4.41,5.04,63.88,16.08
264,53.63,4.74,4.49,62.86,15.72
265,53.68,4.49,3.4,61.57,15.83
266,57.6,4.08,4.15,65.83,15.88
267,55.93,4.41,4.59,64.93,15.78
268,54.59,4.2,4.42,63.21,16.14
269,53.51,4.11,3.6,61.22,16.3
270,53.57,4.59,3.16,61.32,16.08
271,52.61,4.34,3.34,60.28,16.27
272,57.72,4.24,3.63,65.59,16.65
273,53.25,4.64,3.56,61.45,16.12
274,53.06,4.16,4.62,61.84,16.04
275,54.52,4.23,3.22,61.97,15.96
276,52.1,4.72,4.34,61.16,16.64
277,54.35,4.54,3.6,62.48,16.04
278,55.94,4.44,3.35,63.73,16.32
279,55.22,4.6,3.89,63.71,15.45
280,54.62,4.33,3.02,61.97,15.72
281,53.39,4.08,3.82,61.3,15.91
282,53.57,4.36,3.99,61.93,15.87
283,53.72,4.11,4,61.83,15.47
284,53.5,4.45,4.25,62.19,15.96
285,52.92,4.77,4,61.68,15.59
286,53.82,4.35,3.66,61.83,16.07
287,55.64,4.36,3.42,63.42,16.37
288,54.02,4.48,3.43,61.93,15.78
289,54.89,4.54,3.51,62.93,16.39
290,55.3,4.71,3.74,63.75,16.28
291,56.16,4.5,3.96,64.61,15.28
292,52.69,4.83,3.9,61.42,16.42
293,55.04,4.29,2.93,62.25,16.13
294,54.44,4.35,3.44,62.23,16.09
295,56.96,4.29,3.26,64.51,16.12
296,55,4.5,3.52,63.02,16.18
297,55.26,4.8,3.77,63.84,16.25
298,54.56,4.27,3.19,62.02,15.79
299,53.27,4.43,3.22,60.92,16.25
300,53.82,4.25,3.82,61.88,15.9
301,54.78,4.2,3.69,62.67,15.67
302,56.2,4.36,3.45,64.01,15.98
303,53.58,4.42,3.01,61.01,15.96
304,52.59,4.13,2.69,59.41,16.07
305,54.1,4.53,3.29,61.92,16.13
306,54.88,4.33,4.24,63.45,15.78
307,54.04,4.56,3.49,62.09,16.33
308,55.11,4.7,4,63.81,15.53
309,55.72,4.38,3.97,64.07,16.2
310,53.64,4.72,2.84,61.2,16.49
311,53.81,4.44,3.38,61.64,15.65
312,55.35,4.35,3.91,63.61,16.08
313,53.52,4.22,3.81,61.55,15.54
314,56.44,4.19,3.52,64.15,15.85
315,55.5,4.4,3.48,63.39,15.96
316,54.39,4.38,2.76,61.52,16.08
317,55.01,4.12,2.99,62.12,16.11
318,55.18,4.09,3.49,62.76,16.65
319,56.14,4.17,3.04,63.34,15.39
320,55.35,4.37,3.16,62.87,16.63
321,54.79,4.06,3.33,62.18,15.87
322,54.65,4.24,2.88,61.77,15.62
323,52.97,4.35,3.71,61.03,15.6
324,55.19,3.99,4.76,63.95,15.99
325,54.77,4.41,3.92,63.1,15.78
326,54.5,4.45,4.33,63.28,16.04
327,54.08,4.26,4.16,62.5,16.1
328,56.26,4.15,4.63,65.04,15.73
329,55.17,4.4,3.8,63.37,15.86
330,54.83,4.35,4.08,63.27,15.78
331,56.45,4.35,3.81,64.61,15.99
332,54.04,4.67,3.94,62.64,16.72
333,55.18,4.23,3.33,62.74,15.82
334,56.8,4.26,4.61,65.66,15.76
335,53.23,4.26,3.45,60.94,16.08
336,53.72,4.16,3.03,60.91,16.15
337,55.89,4.1,3.92,63.91,16.07
338,53.85,4.38,3.84,62.06,16.07
339,51.71,4.39,3.25,59.35,16.04
340,53.2,4.38,3.26,60.83,15.43
341,52.82,3.9,2.89,59.61,15.87
342,52.8,4.45,2.92,60.17,15.52
343,55.24,4.57,3.9,63.71,16.04
344,55.19,4.58,4.16,63.93,16.3
345,54.49,4.18,3.7,62.38,15.72
346,54.2,4.28,3.67,62.15,16.33
347,55.47,4.15,4.19,63.81,16.14
348,55.26,3.98,3.73,62.97,15.8
349,53.77,4.41,3.39,61.57,16
350,51.96,4.57,4.24,60.77,15.73
351,52.27,4.64,3.38,60.29,16.12
352,53.17,4.46,3.58,61.22,16.13
353,56.64,4.53,3.29,64.46,16.2
354,53.46,4.64,3.1,61.19,15.6
355,53.1,4.42,3.47,60.99,15.97
356,54.31,4.33,4.08,62.72,16.07
357,54.22,4.16,4.94,63.33,16.33
358,54.26,4.28,2.81,61.35,15.89
359,52.7,4.54,3.51,60.74,16.26
360,54.59,4.42,3.41,62.43,15.19
361,52.86,4.63,3.98,61.47,16.09
362,52.67,4.25,3.58,60.5,16.31
363,56.29,4.02,3.73,64.04,16.17
364,53.97,4.47,3.95,62.39,16.47
365,54.88,4.6,3.35,62.83,15.99
366,51.72,4.58,3.92,60.22,16.27
367,54.92,4.66,3.48,63.06,15.93
368,54.45,4.53,4.45,63.42,16.68
369,54.1,4.15,3.33,61.58,16.2
370,52.88,4.22,3.68,60.78,15.76
371,53.97,4,3.14,61.11,15.89
372,53.01,4.54,3.13,60.68,16.02
373,53.94,4.12,3.26,61.33,16.24
374,51.78,4.23,3.26,59.27,15.75
375,52.41,4.09,3.75,60.25,15.79
376,52.52,4.15,4.02,60.69,15.74
377,55.47,4.36,4.9,64.72,16.27
378,55.31,4.45,4.35,64.12,16.01
379,53.29,4.29,3.15,60.73,15.84
380,51.53,4.37,3.74,59.64,16.5
381,57.79,4.46,4.53,66.78,15.69
382,53.96,4.49,3.78,62.24,15.97
383,54.4,4.67,3.03,62.1,16.4
384,57.28,4.37,4.67,66.32,16.2
385,55.34,4.32,2.96,62.62,16.22
386,55.17,4.11,4.59,63.87,16.39
387,55.29,4.46,3.95,63.7,15.86
388,54.6,4.06,3.36,62.03,16.03
389,53.39,4.72,4.28,62.39,16.03
390,55.4,4.73,3.97,64.11,16.05
391,53.06,4.07,4.06,61.19,16.2
392,55.12,4.28,3.02,62.42,15.74
393,55.12,4.32,3.05,62.48,16.01
394,53.67,4.22,3.62,61.51,16.23
395,52.42,4.5,3.41,60.33,15.64
396,53.51,3.95,3.39,60.85,15.81
397,54.15,4.18,3.08,61.41,15.84
398,53.71,3.97,3.06,60.74,15.86
399,55.95,4.67,2.65,63.27,15.87
400,56.8,4.52,4.31,65.63,16.02
401,53.43,4.29,2.94,60.66,15.72
402,55.89,4.1,4.17,64.15,15.49
403,55.01,4.6,2.92,62.53,16.1
404,55.75,4.3,2.9,62.95,15.91
405,54.28,4.46,2.73,61.46,16.22
406,54.03,4.36,3.55,61.93,15.72
407,54.03,4.38,3.81,62.21,16.03
408,52.67,4.3,3.49,60.45,16.38
409,52.12,4.58,3.22,59.92,15.63
410,54.56,4.45,3.71,62.71,16.47
411,54.99,4.32,3.52,62.83,15.58
412,54.35,3.97,3.78,62.1,16.47
413,54.14,4.44,3.01,61.59,16.44
414,54.63,4.48,3.61,62.71,16.34
415,55.96,4.58,3.83,64.37,16.24
416,56.4,4.31,3.75,64.45,16.08
417,56.45,4.93,3.64,65.03,16.3
418,54.51,4.03,3.49,62.03,16.56
419,55.07,3.99,3.6,62.66,15.86
420,53.7,4.6,4.04,62.34,15.76
421,54.85,4.56,3.8,63.22,15.97
422,55.75,4.12,3.44,63.31,15.87
423,54.3,4.36,3.39,62.04,16.1
424,54.17,4.11,3.86,62.14,15.87
425,56.83,4.15,3.53,64.52,16.45
426,53.69,4.05,4.51,62.24,15.65
427,54.96,4.07,3.56,62.59,16.1
428,55.19,4.32,3.28,62.78,16.33
429,55.19,4.71,4.12,64.02,15.84
430,54.81,4.34,4.05,63.2,15.88
431,56.43,4.47,3.58,64.48,15.89
432,54.83,4.27,3.77,62.88,15.99
433,53.39,4.68,4.31,62.38,16.53
434,54.73,4.27,3.77,62.78,16.3
435,53.83,4.18,3.59,61.6,16.22
436,55.74,4.7,3.97,64.4,16.55
437,54.89,4.28,3.69,62.85,15.38
438,54.93,4.42,3.35,62.7,15.7
439,55.74,4.71,3.82,64.27,16.24
440,55.88,4.07,3.34,63.29,15.86
441,53,4.38,4.13,61.51,15.79
442,53.57,4.58,3.55,61.7,16.73
443,56.78,4.29,2.79,63.85,15.54
444,54.18,4.17,3.68,62.03,15.98
445,54.65,4.58,3.82,63.04,15.97
446,54.48,4.47,4.5,63.45,15.91
447,54.81,4.25,3.2,62.27,16.17
448,54.41,4.59,3.68,62.68,15.77
449,55.77,4.03,3.23,63.03,15.86
450,53.42,4.33,3.3,61.05,15.8
451,52.98,4.27,2.68,59.93,15.88
452,54.88,4.16,3.4,62.43,15.9
453,55.27,4.54,3.55,63.36,15.91
454,53.76,4.7,4.13,62.6,16.11
455,53.01,4.44,4.53,61.99,15.81
456,54.59,4.41,3.31,62.31,16.06
457,54.08,4.4,3.68,62.16,15.57
458,53.77,4.25,3.32,61.34,16.69
459,54.27,4.04,4.17,62.48,15.8
460,54.13,4.21,3.68,62.02,16.58
461,56.13,4.19,4.34,64.66,16.52
462,55.26,4.08,4.01,63.36,16.07
463,56.41,4.58,4.49,65.49,15.74
464,53.2,4.26,2.83,60.29,16.7
465,54.38,4.5,3.37,62.24,16.14
466,55.66,4.37,3.79,63.82,16.16
467,57.19,4.12,3.17,64.49,15.93
468,54.51,4.71,3.97,63.2,16.15
469,54.73,4.5,3.35,62.58,15.84
470,55.39,4.37,3.63,63.39,15.6
471,54.56,4.54,4.18,63.28,16.06
472,52.6,4.64,2.86,60.11,16.22
473,54.34,4.21,4.12,62.68,16.19
474,52.43,4.1,2.9,59.43,15.79
475,53.43,4.38,3.88,61.68,16.12
476,55.84,4.22,3.75,63.81,16.39
477,54.5,4.62,3.23,62.35,16.31
478,54.49,4.5,4.07,63.06,16.28
479,54.15,4.27,3.03,61.45,15.87
480,52.25,4.51,4.1,60.86,15.56
481,55.18,4.01,3.53,62.73,15.5
482,55.74,4.42,3.23,63.39,15.73
483,54.6,4.41,4.01,63.02,16.39
484,54.07,4.08,3.52,61.67,15.66
485,54.96,4.15,3.33,62.44,16.31
486,56.77,4.42,3.83,65.02,15.81
487,54.69,4.17,3.68,62.55,16.1
488,52.88,4.37,4.07,61.33,16.37
489,55.47,4.44,3.09,63,16.43
490,51.16,4.63,3.62,59.41,15.68
491,54.7,4.68,4.37,63.74,16
492,52.51,4.5,4.4,61.42,15.75
493,53.71,4.23,3.98,61.92,16.11
494,56.06,4.24,3.52,63.83,16.56
495,53.39,4.51,4.55,62.45,15.79
496,53.62,4,2.9,60.52,15.8
497,54.27,4.35,3.47,62.09,15.71
498,56.24,4.63,3.72,64.59,15.62
499,54.94,4.02,3.52,62.49,15.9
500,54.73,4.48,3.74,62.95,15.72
501,53.63,4.26,3.73,61.61,16.4
502,52.01,4.28,3.6,59.88,15.82
503,56.16,4.09,3.7,63.94,16.33
504,54.31,4.37,4,62.68,15.91
505,53.44,4.09,3.57,61.1,16.21
506,53.37,4.24,3.81,61.43,16.03
507,54.17,4.21,3.11,61.49,16.2
508,55.81,4.2,4.14,64.15,15.85
509,53.89,4.16,4.01,62.05,16.4
510,54.11,4.03,3.41,61.55,16.53
511,55.04,4.19,3.95,63.19,16.49
512,53.15,4.06,3.92,61.13,15.39
513,53.15,4.16,3.69,61,16.68
514,52.58,4.43,3.96,60.96,15.83
515,56.37,4.17,4.03,64.57,15.47
516,52.51,4.28,3.72,60.51,15.4
517,56.46,4.49,2.92,63.87,15.66
518,55.42,4.44,4.28,64.14,15.55
519,54.76,4.22,3.57,62.55,15.8
520,54.55,4.37,3.15,62.08,16.09
521,55.18,3.93,3.74,62.85,15.76
522,51.52,4.06,3.87,59.45,15.59
523,54.06,4.46,3.57,62.08,15.84
524,56.02,4.47,3.45,63.94,16.39
525,54.31,4.26,4.28,62.85,16.12
526,54.08,4.43,3.6,62.11,16.13
527,56.94,4.34,4.16,65.43,15.63
528,54.32,4.19,4.27,62.78,16.44
529,56.16,4.53,3.6,64.3,16.25
530,55.15,4.59,3.95,63.68,15.79
531,54.72,4.28,4.53,63.53,16.41
532,52.44,4.42,3.83,60.68,16.37
533,54.73,4.12,3.6,62.44,15.89
534,56.57,3.87,3.58,64.02,15.62
535,57.38,4.45,3.58,65.41,15.61
536,55.63,4.05,3.25,62.94,15.79
537,52.99,4.5,4.05,61.54,16.05
538,54.41,4.19,4.37,62.97,16.37
539,52.86,4.36,2.92,60.13,16.1
540,54.21,4.19,3.32,61.72,16.06
541,55.26,4.25,4.06,63.57,15.76
542,55.02,4.09,3.68,62.78,15.57
543,53.12,4.33,4.23,61.68,16.65
544,54.6,4.56,4.11,63.27,16.27
545,54.04,4.17,4.14,62.35,15.99
546,54.68,4.14,3.79,62.6,15.79
547,54.65,4.63,3.99,63.28,16.28
548,52.44,4.51,3.45,60.4,16.07
549,55.97,4.36,4.16,64.48,15.92
550,56.9,4.24,3.7,64.84,15.63
551,55.5,3.98,4.1,63.58,15.85
552,52.69,4.09,3.1,59.88,15.5
553,55.28,4.69,4.19,64.16,16.28
554,52.65,4.21,3.75,60.61,16.2
555,56.83,4.15,4.02,65,15.59
556,56.93,4.52,4.38,65.83,15.76
557,53.87,3.99,3.6,61.46,15.96
558,53.01,4.32,4.11,61.44,16.43
559,55.24,4.67,3.35,63.26,16.12
560,55.31,4.26,3.41,62.98,16.01
561,54.9,4.36,3.18,62.44,16.22
562,55.55,4.23,3.3,63.08,15.59
563,54.3,4.1,3.84,62.24,16.09
564,52.7,4.25,3.13,60.08,16.37
565,55.6,4.42,3.11,63.13,16.68
566,56.01,4.47,3.35,63.83,15.9
567,52.57,4.52,3.65,60.74,15.97
568,55.18,4.58,4,63.77,16.14
569,57,4.02,3.8,64.81,16.8
570,54.67,4.55,3.99,63.21,15.69
571,55.05,4.55,3.35,62.94,16.02
572,53.76,4.12,3.27,61.14,15.42
573,55.6,4.39,3.54,63.53,15.95
574,54.68,4.35,3.66,62.69,16.4
575,54.38,4.38,3.27,62.03,15.85
576,54.47,4.17,2.58,61.22,16.16
577,53.52,4.35,2.72,60.59,16.07
578,53.91,4.27,3.71,61.89,15.81
579,55.38,4.7,4.05,64.13,16.56
580,53.92,4.14,3.17,61.23,15.86
581,54.78,4.12,3.59,62.5,16.16
582,53.49,4.32,4.46,62.27,16.03
583,53.19,4.27,3.98,61.44,15.9
584,54.05,4.12,4.48,62.65,16.13
585,55.27,4.49,3.71,63.47,15.48
586,51.97,4.26,3.72,59.95,16.22
587,54.67,4.27,3.6,62.55,16.5
588,54.73,3.95,4.15,62.83,15.79
589,54.15,4.52,3.56,62.23,15.46
590,56.28,4.34,3.51,64.13,15.63
591,57.53,4.67,3.72,65.93,15.8
592,55.99,4.51,3.81,64.31,16.68
593,55.04,4.31,3.42,62.77,15.94
594,54.52,4.34,3.93,62.78,15.97
595,56.95,4.25,3.92,65.12,15.67
596,54.37,4.27,3.93,62.57,15.85
597,53.96,4.79,3.24,61.99,15.8
598,54.7,4,4.44,63.14,16.43
599,55.66,4.28,3.16,63.1,15.78
600,53.64,4.11,3.85,61.59,16.6
601,54.25,3.99,3.86,62.09,16.34
602,55.75,4.39,4.17,64.3,16.35
603,56.74,4.31,3.53,64.58,16.16
604,53.86,4.35,3.01,61.22,16.3
605,53.77,4.7,3.27,61.74,15.85
606,54.48,4.1,3.62,62.2,16.22
607,51.43,4.89,3.79,60.12,16.33
608,53.05,4.17,4,61.21,15.89
609,54.55,4.11,2.84,61.5,15.7
610,55.8,4.3,3.65,63.74,16.28
611,54.26,4.48,4.25,62.99,15.76
612,53.08,4.28,4.9,62.26,15.48
613,55.86,4.29,4.73,64.88,15.96
614,53.04,4.51,4.58,62.13,15.99
615,51.69,4.63,3.57,59.89,15.64
616,53.48,4.57,3.8,61.86,15.4
617,54.43,4.86,4.14,63.43,15.95
618,54.62,4.48,4.1,63.2,15.83
619,53.91,4.64,3.37,61.91,16.22
620,55.07,4.17,3.51,62.75,16.01
621,53.17,4.28,3.27,60.72,15.75
622,54.69,4.43,3.87,62.99,15.67
623,52.93,4.23,4.01,61.16,16.18
624,53.34,4.46,3.58,61.37,16.03
625,53.61,4.23,3.35,61.2,15.97
626,53.98,4.57,4.19,62.74,16.12
627,52.57,4.44,3.44,60.45,16.47
628,56.18,4.22,2.87,63.27,16.19
629,54.68,4.84,3.66,63.18,15.5
630,53.32,4.02,3.5,60.84,15.95
631,55.38,4.28,3.46,63.12,15.78
632,53.85,4.55,3.09,61.5,16.01
633,54.39,4.21,2.73,61.33,15.75
634,56.76,4.04,4.21,65.02,15.92
635,55.26,4.1,3.77,63.13,15.95
