Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
110,13.25,3.95,280.58,297.78,5.18
111,9.89,3.95,127.56,141.39,4.98
112,13.85,4.47,170.27,188.59,5.19
113,9.76,3.93,134.63,148.32,4.23
114,11.85,3.87,179.19,194.92,7.38
115,13.1,4.47,232.26,249.83,1.6
116,12.73,4.12,861.58,878.43,5.66
117,14.04,4.38,147.47,165.89,3.73
118,13.64,3.45,133.13,150.22,8.72
119,13.25,3.89,181.86,199.01,3.69
120,12.17,3.33,104.74,120.24,6.5
121,15.11,4.37,179,198.48,1.65
122,10.33,3.79,326.25,340.37,4.38
123,14.97,3.74,215.52,234.23,4.5
124,9.76,3.91,192.74,206.41,1.14
125,13.92,3.32,114.62,131.86,4.99
126,15.15,3.56,215.89,234.6,3.01
127,12.45,3.81,332.68,348.94,3.64
128,17.17,3.79,177.57,198.53,4.53
129,11.75,4.06,106.82,122.63,2.99
130,14.97,4.33,118.35,137.65,6.83
131,14.84,4.04,155.27,174.15,3.14
132,11.27,3.96,43.48,58.71,2.31
133,15.71,3.81,132.33,151.86,2.97
134,13.28,4.39,235.24,252.91,2.32
135,13.93,3.74,237.52,255.2,3
136,13.61,4.17,198.7,216.48,6.88
137,10.98,4.45,708.65,724.08,10.16
138,13.79,4.54,337,355.33,5.32
139,11.58,3.98,89.78,105.34,2.46
140,13.8,3.75,245.63,263.18,4.47
141,15.58,4.29,712.33,732.2,1.59
142,15.86,4.26,210.27,230.39,5.05
143,11.28,4.44,330.87,346.59,4.61
144,15.21,3.5,337.96,356.67,6.44
145,14.92,4.31,235.94,255.17,0.01
146,14.14,4.6,292.04,310.78,5.55
147,13.14,4.07,90.77,107.98,1.85
148,10.8,2.98,146.03,159.8,8.38
149,17.93,3.82,130.64,152.38,9.59
150,15.22,4.22,369.57,389.01,5.01
151,16.63,3.8,482.67,503.1,4.96
152,16.35,4.03,365.88,386.25,7.98
153,17.55,4.14,278.87,300.56,5.81
154,9.45,4.3,299.05,312.81,2.94
155,12.31,4.03,246.85,263.19,4.08
156,14.92,3.2,251.72,269.84,2.32
157,13.3,4.53,231.33,249.15,11.42
158,16.96,3.59,173.55,194.09,6.52
159,10.22,3.25,117.25,130.72,2.48
160,13.79,3.7,90.44,107.92,4.49
161,14.36,4,312.34,330.7,2.7
162,12.02,3.41,291.1,306.54,3.62
163,13.7,3.48,83.27,100.45,5.63
164,15.35,3.34,108.88,127.56,0.01
165,14.84,4.21,200.45,219.5,5.01
166,15.44,3.71,115.14,134.28,2.84
167,11.49,3.55,126.24,141.27,3.88
168,12,3.9,79.07,94.96,6.78
169,12,3.7,478.1,493.81,8.53
170,12.81,3.31,546.83,562.95,9.04
171,11.7,4.48,320.15,336.33,2.74
172,10.42,4.08,217.34,231.84,4.93
173,15.38,3.64,224.39,243.41,7.54
174,14.3,4.48,132.59,151.37,8.16
175,9.92,4.23,271.27,285.42,4.03
176,11.35,3.88,186.44,201.67,2.56
177,12.45,4.44,102.92,119.81,6.41
178,9.3,3.61,147.93,160.84,4.38
179,15.04,3.14,264.5,282.68,0.01
180,15.07,3.64,354.7,373.4,6.05
181,17.73,4.11,296.58,318.42,7.97
182,12.16,3.48,164.92,180.57,2.41
183,14.57,4.2,162.52,181.29,4.12
184,12.27,3.29,270.34,285.9,6.22
185,13.06,3.94,356.09,373.09,7.07
186,12.97,4.16,122.17,139.29,7.36
187,14.24,3.43,41,58.67,4.08
188,11.92,4.05,287.34,303.31,1.54
189,11.2,4.08,62.51,77.78,2.4
190,12.19,4,76.24,92.43,6.61
191,11.91,3.59,201.92,217.42,0.66
192,10.03,3.34,133.43,146.79,6.14
193,11.58,4.26,137.24,153.08,3.56
194,14.83,3.91,95.65,114.39,3.57
195,11.56,3.98,98.09,113.63,5.64
196,14.22,3.73,252.31,270.26,7.87
197,13.91,4.19,409.61,427.71,4.87
198,11.58,3.38,236.61,251.57,2.27
199,13.68,3.96,146.64,164.27,2.52
200,12.79,4.09,331.56,348.44,4.09
201,12.1,4.15,208.49,224.75,6.84
202,12.9,3.97,132.43,149.3,6.22
203,14.58,4.42,240.02,259.01,8.82
204,14.08,3.26,147.94,165.29,7.78
205,16.43,3.87,284.65,304.96,0.01
206,15.7,3.97,235.79,255.46,5.8
207,15.2,4.06,253.55,272.81,6.32
208,14.76,4.17,215,233.94,5.33
209,14.58,3.65,278.13,296.35,4.69
210,9.49,3.71,108.71,121.91,5.28
211,11.32,2.89,310.83,325.04,4.2
212,12.69,3.42,110.99,127.1,1.92
213,16.89,3.84,190.77,211.5,7.05
214,12.96,3.15,365.11,381.21,8.78
215,13.56,4.06,531.89,549.5,1.93
216,13.04,3.95,233.11,250.09,6.15
217,14.73,3.79,311.15,329.67,5.53
218,14.67,4.18,528.55,547.41,5.64
219,10.35,4.58,212.47,227.4,2.16
220,14.05,3.87,85.4,103.32,4.96
221,14.88,3.6,163.93,182.4,4.71
222,15.07,2.77,277.04,294.88,7.97
223,14.49,4.26,85.39,104.14,1.86
224,11.18,3.96,48.97,64.1,10.23
225,14.3,4.23,338.74,357.27,1.49
226,12.35,3.75,119.82,135.92,4.44
227,14.34,3.97,234.87,253.18,13.42
228,8.49,3.51,119.13,131.13,2.37
229,11.81,3.4,414.13,429.34,3.35
230,14.67,4.58,317.17,336.41,1.77
231,14.13,4.61,301.54,320.28,5.13
232,16.16,3.83,224.08,244.07,6.64
233,12.31,3.64,438.28,454.24,3.07
234,13.73,4.26,689.95,707.94,4.37
235,15.32,3.72,383.95,402.99,4.45
236,14.82,3.68,233.52,252.02,3.62
237,12.47,3.81,219.07,235.34,4.63
238,12.37,4.18,85.47,102.01,6.02
239,16.51,4.1,199.68,220.29,3.61
240,12.17,4.12,201.31,217.6,7.51
241,16.51,4.12,202.87,223.5,8
242,12.52,3.66,277.9,294.08,6.8
243,13.49,3.62,169.34,186.44,2.25
244,11.11,3.63,204.82,219.56,3.5
245,11.22,4.11,151.44,166.77,3.59
246,13.85,4.24,403.21,421.31,6.95
247,12.58,4.38,217.3,234.26,5.33
248,12.71,3.33,142.3,158.33,6.39
249,13.86,3.44,248.05,265.35,5.4
250,11.28,3.98,132.34,147.61,5.21
251,15.9,3.76,172.21,191.87,5.2
252,12.7,4.73,108.86,126.29,3.11
253,15.62,4.32,198.37,218.32,3.86
254,11.01,4,126.5,141.51,5.12
255,15.2,3.82,155.92,174.94,4.47
256,13.94,3.95,141.45,159.33,3.47
257,15.1,3.68,216.43,235.21,0.93
258,14.04,3.93,231.48,249.45,2.14
259,11.93,3.3,363.28,378.51,6.51
260,12.04,3.76,150.75,166.55,4.9
261,10.5,3.82,152.39,166.71,3.46
262,14.82,4.05,162.7,181.58,9.94
263,11.35,3.46,105.98,120.8,3.03
264,9.84,4.31,239.23,253.37,3.88
265,10.29,3.81,171.74,185.84,5.3
266,15.09,4.44,171.05,190.58,3.54
267,16.42,4.09,380.39,400.9,6.4
268,11.56,3.61,148.21,163.38,3.6
269,16.96,4.49,184.67,206.12,6.77
270,12.74,4.18,462.82,479.74,2.4
271,14.6,4.18,177.26,196.03,5.54
272,16.38,3.46,108.99,128.83,3.28
273,12.39,3.62,128.35,144.36,8.06
274,13.87,3.48,127.51,144.87,6.04
275,12.53,3.93,219.78,236.23,4.83
276,13.7,3.99,100.74,118.43,2.42
277,14.73,4.08,215.73,234.54,4.51
278,11.34,4.48,142.02,157.84,4.71
279,12.5,3.55,163.94,179.98,2.74
280,13.25,3.88,186.42,203.55,1.94
281,15.45,4.28,199.58,219.32,9.49
282,14.03,3.87,163.66,181.56,6.2
283,11.22,3.7,288.98,303.89,5.66
284,10.91,3.71,208.79,223.42,2.47
285,10.64,4.05,383.2,397.9,5.17
286,13.72,4.07,202.03,219.82,2.06
287,14.22,4.07,292.44,310.73,8.43
288,13.57,3.74,247.98,265.29,0.01
289,12.84,4.18,205.94,222.96,2.62
290,11.8,3.8,348.13,363.73,3.72
291,13.29,3.54,239.66,256.48,4.07
292,13.65,3.35,183.14,200.14,1.33
293,14.66,4.15,223.16,241.96,5.03
294,13.44,4.63,317.4,335.48,1.53
295,15.07,3.88,147.55,166.49,7.72
296,12.84,3.66,424.86,441.36,1.83
297,12.29,3.91,146.12,162.32,5.56
298,15.64,3.83,240.26,259.73,5.54
299,12.72,3.6,320.88,337.21,0.81
300,13.6,4.03,435.45,453.08,3.17
301,8.08,3.95,165.68,177.71,8.04
302,14.6,4.07,222.46,241.13,5.05
303,13.83,4.53,190.51,208.88,8.73
304,14.93,3.32,389.05,407.3,0.01
305,11.38,3.41,114.59,129.38,6.07
306,12.81,3.6,356.53,372.94,8.37
307,13.89,3.65,319.73,337.28,3.48
308,12.17,4.31,210.92,227.41,5.73
309,18.25,3.66,218.44,240.35,5.02
310,13.69,3.53,303.62,320.84,5.2
311,12.69,3.63,209.1,225.42,0.43
312,15.32,3.7,204.45,223.47,5.11
313,14.67,3.73,70.02,88.42,7.82
314,14.13,3.29,280.59,298.02,2.63
315,12.92,4.13,201.91,218.97,5.91
316,15.27,3.7,339.7,358.67,5.27
317,11.18,3.91,211.23,226.32,4.02
318,13.17,3.82,239.87,256.86,6.34
319,15.7,3.57,347.5,366.77,7.13
320,14.65,4.32,137.73,156.7,7.83
321,15.37,3.65,153.58,172.6,3.03
322,11.15,3.55,123.28,137.98,6.92
323,13.67,4.02,231.95,249.64,1.79
324,13.46,4.11,141.95,159.52,4.71
325,14.86,3.29,460.98,479.13,1.68
326,15.17,3.19,227.89,246.25,3.43
327,12.56,3.9,107.74,124.2,8.55
328,12.47,3.94,155.99,172.41,1.81
329,14.3,4.06,119.04,137.4,5.01
330,12.22,3.56,271.41,287.19,4.99
331,13.58,3.83,91.4,108.81,9.27
332,14.24,3.5,340.64,358.38,0.34
333,10.48,4.19,198.08,212.75,2.31
334,15.16,4.06,328.28,347.5,4.03
335,11.56,3.99,456.42,471.97,5.55
336,13.29,3.57,183.93,200.79,5.05
337,11.86,4.07,255.68,271.62,4.2
338,16.35,3.73,168.01,188.08,1.91
339,13.16,3.91,186.97,204.03,2.81
340,16.72,4.28,540.69,561.7,7.45
341,11.32,3.98,158.18,173.48,4.41
342,13.15,3.92,163.35,180.42,4.71
343,18.23,3.71,174.56,196.5,5.32
344,13.66,3.81,240.84,258.31,9.96
345,15.85,3.22,310.29,329.36,5.84
346,13.48,3.45,361.45,378.38,7.02
347,13.17,4.27,210.29,227.73,7.31
348,13.31,3.65,311.29,328.25,8.65
349,11.13,3.49,100.11,114.73,0.91
350,10.01,3.63,198.92,212.56,4.16
351,11.13,4.29,226.71,242.13,5.39
352,11.59,4.55,382.5,398.63,6.29
353,14.37,3.97,261.03,279.37,5.4
354,13.89,4.12,188.67,206.68,10.2
355,12.06,4.03,202.71,218.8,1.47
356,14.75,3.29,295.63,313.67,1.24
357,13.9,4.1,141.2,159.21,6.08
358,12.17,3.68,124.66,140.5,11.2
359,15.3,3.48,510.37,529.15,2.86
360,14.94,4.55,248.77,268.26,9.05
361,12.46,3.92,306.48,322.87,6.24
362,12.45,3.68,199.78,215.9,7.31
363,10.98,3.42,214.74,229.14,3.54
364,14.14,3.87,456.76,474.77,4.55
365,9.82,3.09,139.6,152.5,5.23
366,16.38,3.78,92.82,112.98,3.9
367,14.87,3.63,125.88,144.38,5.69
368,14.89,4.22,371.77,390.88,4.62
369,12.28,4.31,313.03,329.62,2.97
370,12.6,4.38,320.54,337.53,4.84
371,15.65,4,534.27,553.92,7.76
372,11.18,3.93,177.89,193,0.15
373,12.13,4.02,363.76,379.9,3.87
374,11.33,3.73,184.49,199.55,0.01
375,15.88,3.66,289.59,309.13,2.74
376,11.18,4.66,189.46,205.3,1.91
377,14.85,3.9,92.98,111.73,3.88
378,9.98,4.52,214.58,229.07,10.55
379,13.24,4.27,310.41,327.92,4.76
380,17.07,4.39,82.87,104.33,1.33
381,11.81,4.3,171.84,187.95,4.93
382,13.48,4.64,243.56,261.67,7.86
383,14.24,3.43,166.13,183.79,3.82
384,12.67,3.78,135.64,152.08,3.03
385,15.19,3.73,196.67,215.58,1.2
386,18.64,4.02,118.1,140.77,5.56
387,13.24,4.11,407.12,424.47,10.19
388,14.35,3.8,536.3,554.45,1.25
389,15.36,3.99,157.94,177.29,10.45
390,10.93,3.74,226.42,241.1,4.9
391,12.88,4.11,87.31,104.3,4.1
392,13.31,4.56,117.76,135.63,5
393,13.8,3.16,319.2,336.16,5.47
394,12.07,3.95,269.45,285.47,5.28
395,14.09,3.74,179.69,197.52,5.06
396,15.4,3.94,287.88,307.23,6.67
397,12.05,4.73,329.64,346.43,2.03
398,10.03,3.54,203.71,217.28,7.07
399,9.79,4.05,259.11,272.95,4.39
400,14.74,4.17,162.38,181.29,5.36
401,11.8,3.88,167.75,183.43,4.9
402,14.92,4.05,258.96,277.93,7.18
403,12.45,3.49,48.9,64.84,5.59
404,9.88,4.03,153.11,167.02,4.5
405,14.33,4.21,728.21,746.75,8.91
406,12.74,3.56,89.51,105.81,2.56
407,12.78,3.47,205.27,221.52,5.72
408,9.07,3.17,129.8,142.04,4.19
409,15.71,3.82,252.79,272.32,7.21
410,18.88,3.79,290.08,312.75,2.28
411,14.7,4.3,250.33,269.32,6.95
412,11.14,4.87,90.77,106.78,3.9
413,11.65,4.34,405.36,421.35,6.71
414,13.97,4.16,232.26,250.38,5.01
415,13.38,3.66,269.71,286.75,2.48
416,13.4,3.43,241.39,258.22,2.88
417,12.6,3.8,294.82,311.22,7.66
418,11.57,3.9,168.63,184.1,4.88
419,10.61,4.27,90.66,105.54,5.5
420,13.41,3.86,186.99,204.26,6.3
421,15.7,3.42,473.39,492.51,3.02
422,13.75,3.39,165.08,182.22,9.45
423,12.97,4.18,98.26,115.41,2.06
424,13.53,3.32,112.29,129.15,3.85
425,10.13,4.11,286.93,301.17,3.31
426,14.81,4.09,232.97,251.87,3.74
427,13.61,4.21,140.84,158.67,7.63
428,14.79,3.31,425.57,443.68,6.76
429,14.11,3.94,166.79,184.84,5.57
430,14.56,3.92,295.34,313.82,0.01
431,15.56,3.31,168.35,187.22,4.42
432,10.72,4.16,227.17,242.06,3.26
433,12.38,4.2,130.01,146.59,2.76
434,14.56,4.17,224.07,242.8,6.92
435,13.46,4.22,285.6,303.28,8.65
436,11.53,4.15,208.4,224.08,8.89
437,12.46,4.2,289.12,305.78,3.85
438,13.58,4.11,223.77,241.47,6.59
439,12.96,4.35,475.7,493.01,1.94
440,10.5,3.78,155.87,170.16,1.57
441,16.31,3.58,347.43,367.32,7.59
442,13.34,3.6,378.79,395.73,4.54
443,12.99,4.23,108.53,125.75,7.26
444,15.6,3.69,266.94,286.22,2.75
445,12.86,3.8,141.14,157.81,7.24
446,15.52,3.45,186.95,205.93,7.02
447,12.23,3.7,346.99,362.92,2.7
448,13.05,3.6,149.89,166.54,7.67
449,14.67,3.82,615.29,633.78,5
450,15.86,4.34,264.56,284.76,3.5
451,10.16,4.23,210.58,224.97,0.01
452,11.24,4.47,200.29,215.99,5.81
453,14.81,3.45,139.74,157.99,4.78
454,12.38,3.49,142.59,158.47,3.27
455,15.68,4.26,211.94,231.89,3.62
456,12.06,4.12,130.92,147.1,0.01
457,11.96,3.6,331.31,346.87,1.62
458,15.63,3.86,165.48,184.97,1.8
459,11.51,5,88.72,105.23,5.86
460,13.37,4.36,361.72,379.45,3.2
461,12.23,3.96,187.77,203.96,4.01
462,9.46,3.86,150.65,163.97,4.04
463,15.8,4.05,423.2,443.05,4.95
464,11.14,4.32,177.95,193.42,4.53
465,18.84,4.49,172.16,195.48,6.61
466,13.49,3.86,120.31,137.66,5.75
467,15.43,4.26,269.57,289.25,2.56
468,12.14,3.55,280.11,295.8,7.78
469,11.9,3.66,364.47,380.04,3.4
470,12.86,3.77,159.75,176.38,4.85
471,17.92,4.15,569.11,591.18,6.58
472,12.95,3.95,144.9,161.8,8.1
473,13.61,3.71,122.88,140.2,4.11
474,13.98,4.37,204.06,222.4,5.23
475,14.22,4.43,458.33,476.97,4.28
476,13.93,3.68,340.4,358,0.73
477,15.45,3.59,213.43,232.47,9.37
478,15.78,3.83,247.73,267.35,3.1
479,10.32,3.79,243.37,257.48,1.65
480,13.13,3.63,237.02,253.77,2.78
481,11.56,4.78,174.93,191.27,8.01
482,10.89,3.77,107.16,121.82,4.44
483,14.95,4.17,119.43,138.55,5.41
484,9.96,3.06,293.26,306.29,6.2
485,13.62,4.3,63.28,81.21,4
486,12.57,3.99,103.6,120.16,8.8
487,10.83,3.6,160.94,175.37,4.79
488,15.41,3.91,191.05,210.37,6.67
489,13.56,4.53,73.27,91.36,4.09
490,12.39,4.44,189.56,206.39,2.35
491,14.28,4.27,321.14,339.68,2.2
492,13.27,3.88,881.87,899.03,5.25
493,16,3.92,54.68,74.59,0.34
494,14.88,4.33,574.46,593.67,5.86
495,11.68,4.2,213.72,229.59,2.17
496,12.12,4.02,219.52,235.66,0.01
497,12.82,4.19,231.09,248.1,5.54
498,12.85,4.14,157.32,174.32,5.97
499,12.12,4.1,119.77,135.99,5.03
500,14.01,3.62,295.96,313.59,10.11
501,12.98,3.83,114.39,131.2,1.67
502,17.82,3.28,378.76,399.86,2.41
503,12.57,4.45,404.8,421.81,8.3
504,9.85,3.77,303.46,317.08,1.02
505,17.35,4.5,323.21,345.06,3.17
506,16.08,4.17,149.2,169.46,8.55
507,12.74,3.93,99.44,116.11,3.17
508,11.58,4.14,243.86,259.57,2.99
509,14.17,4.05,217.9,236.12,5.22
510,15.09,4.41,129.59,149.09,0.51
511,11.72,3.96,102.09,117.77,3.45
512,10.16,4.04,261.76,275.96,6
513,12.43,3.87,122.69,138.99,8.1
514,14.31,4.39,147.71,166.41,3.75
515,12.94,3.7,138.02,154.66,6.92
516,13.67,4.18,281.2,299.05,3.33
517,17.92,3.23,165.21,186.36,8.84
518,10.83,3.47,175.58,189.88,2.6
519,15.13,3.25,333.81,352.18,3.11
520,12.54,4.31,267.9,284.74,4.75
521,14.39,3.28,185.71,203.38,4.45
522,14,4.06,162.35,180.41,3.33
523,15.92,3.95,344.68,364.55,3.84
524,11.85,3.65,125.84,141.34,6
525,17.6,4.52,408.8,430.91,5.28
526,11.62,3.78,62.56,77.96,4.55
527,16.98,3.85,150.27,171.1,5.44
528,17.6,3.45,187.81,208.86,4.86
529,13.69,4.03,88.04,105.75,5.32
530,16.19,4.62,157.37,178.18,0.01
531,11.54,3.97,410.56,426.07,0.48
532,15.3,3.95,292.96,312.2,5.42
533,15.81,4.08,223.23,243.12,2.88
534,12.09,4.08,290.38,306.54,7.2
535,14.14,4,256.64,274.77,10.77
536,16.49,4.15,395.33,415.98,5.29
537,14.16,4.09,292.05,310.3,1.6
538,12.94,4.04,252.32,269.3,2.97
539,12.73,4.86,226.39,243.98,4.36
540,14.76,4.39,66.44,85.59,4.4
541,15.31,3.26,71.29,89.85,6.8
542,12.58,3.82,269.27,285.67,0.93
543,12.19,3.04,101.48,116.71,4.93
544,14.39,3.99,174.36,192.74,1.14
545,12.84,3.93,230.09,246.86,4.76
546,11.98,4.17,276.21,292.36,6.65
547,11.75,4.1,117.44,133.29,7.99
548,13.07,3.53,203.19,219.78,3.07
549,17.69,4.51,154.21,176.41,5.4
550,14.21,4.37,560.14,578.71,3.46
551,11.13,4.08,99.54,114.75,5.26
552,11.92,4.59,139.51,156.02,5.58
553,10.76,3.79,328.95,343.5,2.26
554,13.83,4.3,49.26,67.38,2.21
555,12.37,4.28,83.83,100.47,2.91
556,12.81,4.1,620.38,637.29,7.94
557,12.65,3.74,238.7,255.09,5.38
558,13.57,3.58,252.96,270.11,6.75
559,15.67,3.68,353.36,372.7,4.48
560,12.83,3.2,113.45,129.47,7.35
561,13.96,4.25,110.12,128.32,7.61
562,14.69,3.2,518.88,536.77,6.11
563,13.98,4.32,89.11,107.42,8.48
564,15.12,4.55,381.37,401.04,4.05
565,13.88,4.37,165.23,183.48,3.81
566,13.06,4.07,268.63,285.77,6.8
567,10.46,3.48,244.51,258.46,8.62
568,12.62,2.82,399.56,415.01,2.92
569,12.19,4,146.35,162.54,4.12
570,15.07,4.41,84.61,104.09,4.68
571,15.04,3.34,658.07,676.44,7.16
572,14.1,3.7,77.75,95.55,3.51
573,14.5,3.6,122.13,140.22,4.41
574,10.88,3.59,453.99,468.46,3.59
575,11.14,4.1,129.75,144.99,8.52
576,11.53,4.27,132.57,148.36,5.43
577,12.75,3.77,160.24,176.77,4.53
578,14.28,3.31,143.56,161.14,3.41
579,12.95,3.95,111.46,128.36,3.99
580,13.89,4.5,93.99,112.38,2.67
581,12.44,3.78,87.3,103.52,6.25
582,12.29,4.37,361.01,377.67,6.24
583,14.72,4.42,102.88,122.03,6.67
584,12.58,3.66,125.6,141.83,0.01
585,13.1,4.28,168.83,186.21,6.48
586,13.1,3.2,111.86,128.16,4.3
587,11.13,3.61,275.91,290.65,0.26
588,13.35,3.97,147.68,165,1.55
589,13.23,3.72,203.67,220.62,8.18
590,12.35,3.49,141.5,157.34,5.49
591,14.14,3.49,224.24,241.87,8.7
592,13.2,3.97,183.28,200.45,5.43
593,12.33,4.25,102.04,118.62,5.2
594,13.58,4.46,211.5,229.55,9.86
595,12.88,4.15,189.71,206.73,4.93
596,13.08,4.11,117.4,134.59,3.65
597,13.87,3.9,346.72,364.49,4.08
598,17.29,3.7,322.39,343.39,5.47
599,15.36,3.61,203.06,222.04,7.16
600,10.15,4.19,173.46,187.8,2.5
601,14.07,3.82,255.37,273.26,2.44
602,17.05,3.89,181.33,202.27,0.01
603,14.01,4.06,322.12,340.2,1.87
604,12.93,4.15,133,150.08,6
605,10.84,4.56,126.3,141.7,9.14
606,15.12,3.66,250.23,269.01,1.18
607,11.49,3.8,671.71,687,1.8
608,15.84,4.29,153.36,173.49,0.01
609,17.68,4.01,75.39,97.08,8.82
610,10.03,3.55,624.89,638.48,4.46
611,9.77,3.03,171.8,184.6,4.8
612,15,4.01,315.78,334.79,1.68
613,13.44,4.19,185.25,202.88,5.87
614,13.42,3.97,415.44,432.84,4.56
615,12.99,4.09,148.79,165.87,4.19
616,13.61,4.09,141.02,158.72,1.25
617,15.75,3.99,308.99,328.73,0.01
618,13.44,4.22,203.58,221.24,0.85
619,9.45,3.81,238.04,251.3,7.77
620,12.24,3.67,127.5,143.41,7.64
621,13.53,4.45,265.96,283.94,7.61
622,13.48,3.58,207.55,224.61,6.35
623,14.91,3.41,413.41,431.73,2.9
624,13.66,3.96,174.15,191.77,3.41
625,10.02,4.04,260.62,274.68,2.22
626,9.12,3.96,164.49,177.57,7.76
627,16.08,4.35,163.96,184.39,5.41
628,12.16,4.39,287.28,303.83,3.19
629,15.38,4.64,272.74,292.76,1.84
630,12.05,3.73,285.53,301.32,3.48
631,14.06,4.24,119.72,138.02,7.99
632,13.52,4.81,160.86,179.19,6.77
633,11.54,3.51,228.6,243.66,7.66
634,13.74,4.2,211.73,229.67,4.78
635,16.34,3.46,281.37,301.17,0.98
