Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
290,10.09,2.77,71.61,84.47,11.17
291,9.9,2.67,86.47,99.04,10.42
292,12.84,2.53,69.88,85.25,12.82
293,14.58,2.63,50.28,67.49,8.81
294,12.63,2.54,49.51,64.68,9.49
295,11.98,2.74,75.88,90.6,11.45
296,13.37,2.63,63.81,79.8,9.99
297,13.68,2.64,62.2,78.52,11.24
298,13.59,2.67,77.14,93.4,8.3
299,13.82,2.54,73.98,90.35,12.44
300,17.03,2.45,72.1,91.58,9.09
301,13.79,2.55,50,66.34,12.49
302,14.46,2.17,55.48,72.11,13.71
303,14.88,2.5,54.17,71.55,10.41
304,13.2,2.34,62.41,77.95,10.3
305,14.71,2.8,75.38,92.89,10.57
306,13.41,2.33,102.13,117.87,13.69
307,12.87,2.39,63.1,78.36,12.47
308,8.22,2.47,89.85,100.54,9.05
309,14.52,2.33,75.3,92.14,13.44
310,12.44,2.3,58.44,73.19,7.38
311,14.47,2.83,54.3,71.61,7.85
312,13.52,2.51,62.57,78.6,11.9
313,13.87,3.1,67.11,84.08,11.86
314,10.84,2.64,88.09,101.57,8.73
315,13.87,1.74,82.28,97.89,12.76
316,12.88,2.63,58.4,73.92,12.98
317,14.83,2.33,60.69,77.85,11.1
318,14.61,2.14,72.74,89.5,10.04
319,15.14,2.64,76.44,94.22,12.04
320,10.94,2.34,76.48,89.76,12.01
321,16.87,2.58,52.24,71.68,8.97
322,13.08,2.66,56.61,72.35,10.13
323,12.39,2.45,107.1,121.94,12.96
324,10.96,2.51,82.75,96.22,9.81
325,15.19,2.77,60.15,78.11,9.61
326,14.27,1.85,72.09,88.21,12.42
327,13.15,2.18,57.69,73.02,12.17
328,14.12,2.63,66.85,83.59,15.99
329,15.17,2.57,70.79,88.53,12.44
330,13.48,2.62,49.8,65.9,9.14
331,12.58,2.71,63.08,78.38,11.54
332,12.16,2.24,54.4,68.8,10.11
333,10.45,2.35,101.45,114.25,10.62
334,8.76,2.45,68.39,79.6,11.84
335,10.46,2.51,76.6,89.57,12.47
336,13.81,2.89,88.61,105.31,13.25
337,14.33,2.39,80.68,97.39,13.61
338,10.74,2.68,79.85,93.27,16.88
339,13.17,2.87,60.93,76.96,8.1
340,12.9,2.49,66.9,82.29,9.77
341,15.13,2.25,71.31,88.68,10.14
342,12.02,2.25,61.56,75.83,16.76
343,16.66,2.07,46.63,65.36,10.51
344,17.18,2.29,63.06,82.53,13.68
345,14.89,2.83,78.66,96.38,13.11
346,14.92,2.61,75.2,92.74,12.1
347,13.97,2.64,69.58,86.19,10.09
348,11.33,2.53,60.17,74.03,9.98
349,12.02,2.32,78.62,92.96,13.3
350,12.82,2.58,71.14,86.54,15.2
351,11.19,2.82,84.53,98.53,12.7
352,14.79,2.68,68.79,86.26,8.73
353,15.14,2.68,61.68,79.49,14.7
354,12.69,2.82,64.16,79.67,13.4
355,13.94,2.87,102.34,119.15,13.17
356,11.86,2.41,64.55,78.82,11.47
357,10.5,2.95,93.66,107.1,10.05
358,14.18,2.63,60.16,76.97,16.15
359,14.56,2.67,71.65,88.88,11.24
360,15.42,2.57,77.01,95,9.13
361,13.89,2.69,51.5,68.08,12.07
362,14.44,2.35,80.63,97.41,10
363,15.16,2.85,77.21,95.21,7.21
364,9.03,2.49,97.19,108.71,10.14
365,14.2,2.4,68.08,84.68,12.83
366,11.89,2.96,59.56,74.4,14.31
367,13.65,2.24,57.28,73.18,15.92
368,11.89,2.37,67.46,81.72,12
369,13.47,2.57,75.47,91.51,9.87
370,14.11,2.55,66.98,83.64,13.95
371,14.16,2.39,73.03,89.57,8.85
372,13.7,2.93,70.76,87.39,16.29
373,15.7,2.27,60.38,78.35,13.32
374,18.32,2.35,77.13,97.81,8.8
375,15.03,2.33,68.96,86.32,10.3
376,14.14,2.6,60.66,77.4,9.23
377,14.2,2.2,74.73,91.12,10.04
378,15.19,2.26,53.32,70.77,9.79
379,15.63,2.65,69.46,87.73,12.13
380,13.47,2.56,69.01,85.04,12.79
381,12.31,2.18,94.81,109.31,12.06
382,12.01,2.08,76.21,90.3,10.76
383,13.2,2.98,90.94,107.13,10.76
384,11.63,2.73,83.98,98.35,12.97
385,12.3,2.89,55.5,70.69,14.25
386,13.79,2.55,75.09,91.44,10.74
387,16.83,2.46,73.85,93.14,11.54
388,15.74,2.25,75.77,93.76,8.83
389,14.21,2.33,56.15,72.69,13.4
390,14.29,2.43,44.94,61.66,12.23
391,10.32,2.45,116.32,129.09,10.05
392,14.44,2.57,63.12,80.12,9.53
393,12.59,2.47,53.39,68.45,12.75
394,12.16,2.57,73.21,87.94,13.99
395,14.36,2.41,81.02,97.79,11.58
396,14.11,2.79,67.37,84.27,11.01
397,14.49,2.49,86.3,103.28,12.15
398,12.9,2.59,58.81,74.3,12.69
399,12.71,2.48,67.03,82.22,9.3
400,15.75,2.53,51.46,69.74,14.98
401,12.47,2.86,88.58,103.91,14.79
402,11.62,2.73,89.51,103.86,16.77
403,12.4,2.24,114.41,129.06,11.53
404,17.37,2.31,70.75,90.43,11.75
405,10.98,2.89,74.03,87.9,14.27
406,15.22,2.66,96.19,114.08,17.82
407,14.42,2.47,67.45,84.33,7.17
408,12.82,3.04,67.99,83.85,16.5
409,13.34,2.25,106.62,122.2,12.97
410,11.97,2.68,70.79,85.43,9.99
411,16.19,2.56,85.19,103.94,9.99
412,13.66,2.46,65.62,81.74,14.25
413,13.67,2.66,93.33,109.67,14.71
414,12.09,2.45,55.46,70,11.39
415,14.22,2.47,80.52,97.21,14.35
416,14.68,2.78,67.09,84.55,13.09
417,7.45,2.96,72.44,82.85,13.41
418,16.51,2.48,81.01,100,13.63
419,11.79,2.37,68.58,82.75,9
420,12.29,2.19,44.77,59.25,12.32
421,13.82,2.62,53.31,69.75,13.75
422,15.38,2.48,55.03,72.89,12.37
423,12.49,2.51,81.16,96.15,11.73
424,15.51,2.45,66.07,84.03,10.21
425,14.97,2.57,85.46,103,6.52
426,12.25,2.58,90.11,104.94,9.45
427,15.42,2.59,48.68,66.69,12.49
428,12.04,2.57,76.8,91.41,13.64
429,17.26,2.38,59.05,78.69,9.77
430,13.1,2.81,65.91,81.82,12.17
431,12.8,2.42,63.68,78.9,11.24
432,13.19,2.94,79.96,96.09,13.65
433,17.16,2.7,62.36,82.22,12.76
434,15.19,2.78,78.55,96.52,13.65
435,10.58,2.85,90.95,104.39,14.14
436,11.95,2.64,59.98,74.57,9.55
437,15.18,2.39,63.44,81.01,7.36
438,14.59,2.12,78.88,95.59,11.14
439,14.62,2.43,67.43,84.49,13.51
440,15.76,2.82,52.1,70.68,12.27
441,16.73,2.56,79.48,98.76,11.09
442,13.88,2.56,64.98,81.42,12.28
443,13.82,2.08,78.1,94,10.44
444,13.27,2.44,90.37,106.09,15.61
445,13.19,2.86,68.34,84.39,14.75
446,11.09,2.34,60.52,73.95,14.28
447,10.28,2.51,56.23,69.02,9.95
448,9.74,2.49,72.53,84.76,15.47
449,14.48,2.38,87,103.85,11.75
450,12.23,2.66,68.74,83.64,10.75
451,12.68,2.66,82.06,97.41,10.11
452,15.06,2.27,54.36,71.7,9.44
453,14.74,2.3,62.88,79.92,7.83
454,17.59,2.31,58.33,78.24,14.15
455,11.54,2.48,74.04,88.06,11.92
456,14.63,2.52,52.5,69.64,12.56
457,13.14,2.71,42.65,58.51,9.44
458,16.18,2.57,69.09,87.83,12.64
459,14.23,2.75,53.34,70.33,12.67
460,11.74,2.53,81.7,95.97,9.33
461,14.59,2.51,64.99,82.09,11.85
462,10.63,2.44,67.07,80.14,10.45
463,10.25,2.76,85.4,98.4,12.46
464,12.01,2.6,93.86,108.46,5.9
465,16.68,2.98,65.88,85.54,11.42
466,12.42,2.53,83.42,98.36,9.85
467,12.56,2.4,68.91,83.87,9.84
468,10.76,2.62,50.88,64.25,14.24
469,12.58,2.7,55.76,71.03,13.83
470,12.69,2.63,85.05,100.37,14.71
471,12.45,2.47,88.72,103.64,14.2
472,15.79,1.93,50.51,68.23,12.73
473,12.36,2.55,61.09,76,11.4
474,13.08,3.2,71.18,87.45,10.39
475,13.86,2.87,62.15,78.88,12.46
476,15.93,2.26,71.05,89.24,13.49
477,10.89,2.72,93.58,107.18,12.4
478,12.91,2.54,74.81,90.26,7.23
479,17.49,2.63,69.64,89.76,14.64
480,15.17,2.13,75.33,92.63,11
481,13.07,2.45,83.64,99.16,11.03
482,16.57,2.46,50.84,69.87,12.66
483,9.87,2.21,77.31,89.39,12.61
484,15.57,2.52,79.54,97.62,11.65
485,11.69,2.52,54.83,69.04,12.39
486,12.95,2.55,61.32,76.82,12.35
487,13.48,2.63,73.84,89.94,12.92
488,10.57,2.5,57.56,70.63,12.68
489,14.33,2.51,80.42,97.26,14.02
490,11.32,2.67,96.69,110.68,15.32
491,9.81,2.17,96.48,108.46,11.78
492,8.82,2.77,80.56,92.15,12.04
493,13.24,2.31,63.32,78.87,9.23
494,14.21,2.94,73.6,90.75,9.39
495,15.32,2.28,57.74,75.34,12.69
496,12.27,2.83,78.73,93.83,10.1
497,12.71,2.11,84.52,99.35,8.72
498,15.32,2.29,66.08,83.69,12.42
499,13.58,2.56,62.55,78.69,11.71
500,12.84,2.69,58.21,73.74,13.91
501,11.57,2.48,62.68,76.72,9.5
502,10.44,2.43,76.27,89.14,11.38
503,9.58,2.23,60.14,71.95,12.8
504,12.61,2.38,79.41,94.41,9.85
505,13.72,2.28,71.97,87.97,11.34
506,15.57,3.01,64.63,83.21,12.36
507,14.13,2.38,75.1,91.61,13.87
508,12.81,2.23,65.71,80.75,12.72
509,14.18,2.35,91.54,108.07,10.54
510,11.01,2.62,84.14,97.77,14.38
511,16.22,2.23,60.43,78.88,13.92
512,10.06,2.71,63.42,76.2,11.7
513,15.98,2.64,54.39,73.01,8.39
514,14.54,2.21,106.88,123.63,9.59
515,17.14,2.93,56.24,76.32,11.6
516,13.83,2.45,60.34,76.61,11.35
517,12.36,2.66,74.98,90,15.9
518,14.33,2.58,65.28,82.19,10.85
519,10.83,2.75,78.57,92.16,12.31
520,17.15,2.38,65.36,84.89,9.84
521,10.73,2.85,82.67,96.26,11.36
522,15.71,2.25,55.32,73.28,14.53
523,15.67,2.67,68.02,86.35,11.94
524,11.37,2.44,60.39,74.19,9.22
525,11.74,2.57,76.41,90.71,9.22
526,12.01,2.47,49.65,64.13,14.29
527,11.39,2.44,71.72,85.55,8.5
528,11.09,2.14,59.04,72.27,10.99
529,16.01,2.58,85.42,104,10.92
530,14.04,2.91,76.47,93.43,7.63
531,14.51,2.56,87.19,104.25,10.25
532,11.04,1.87,74.55,87.46,11.33
533,14.17,2.33,57.1,73.61,12.64
534,13.35,2.18,68.74,84.27,8.88
535,16.65,2.26,104.3,123.21,10.35
536,17.01,2.26,74.42,93.69,11.7
537,14.1,2.49,55.7,72.28,12.07
538,13.62,2.19,69.94,85.76,10.03
539,10.49,2.51,85.09,98.09,10.79
540,13.51,2.36,84.04,99.91,11.91
541,12.5,2.36,42.68,57.54,10.08
542,14.15,2.49,79.32,95.97,12.86
543,12.98,2.48,75.86,91.32,9.43
544,14.83,2.41,95.28,112.52,8.33
545,13.33,2.51,57.86,73.71,9.29
546,11.09,2.46,75.8,89.35,9.88
547,14.5,2.41,73.02,89.93,10.02
548,13.21,2.95,77.86,94.02,8.92
549,12.68,2.34,86.73,101.75,10.81
550,14.03,2.89,80.7,97.62,9.84
551,16.54,2.69,81.68,100.91,12.79
552,14.17,2.76,88.09,105.02,12.05
553,12.04,2.4,88.6,103.04,11.78
554,12.74,2.67,83.25,98.65,12.6
555,10.8,2.69,75.35,88.84,14.05
556,13.21,2.21,82.37,97.79,9.96
557,13.06,2.92,91.61,107.59,13.69
558,12.53,2.89,71.4,86.81,11.59
559,13.83,2.39,72.97,89.19,11.8
560,16.04,2.51,67.13,85.69,10.36
561,14.1,2.75,51.81,68.66,13.88
562,12.43,2.07,76.18,90.69,12.92
563,11.86,2.65,66.62,81.12,8.72
564,13.81,2.55,91.35,107.72,14.36
565,12.88,2.63,55.67,71.18,11.77
566,11.57,2.54,93.67,107.78,10.96
567,14.87,2.07,72.54,89.47,12.93
568,15.82,2.56,71.43,89.81,12.7
569,11.88,2.53,74.96,89.37,12.71
570,14.93,2.39,63.18,80.5,13.91
571,15.62,2.91,76.51,95.04,10.78
572,13.86,2.14,74.84,90.84,12.03
573,14.64,2.54,70.3,87.47,13.58
574,12.65,2.15,71.48,86.27,13.27
575,11.11,2.82,66.45,80.38,13.28
576,12.76,2.68,57.16,72.6,12.12
577,11.95,2.2,54.35,68.49,13.06
578,13.55,2.57,46.67,62.79,13.86
579,14.07,2.51,70.52,87.11,11.08
580,16.38,2.43,96.69,115.5,8.07
581,12.65,2.62,81.68,96.95,12.56
582,11.79,2.39,82.24,96.43,10.58
583,9.98,2.4,74.38,86.76,11.25
584,12.67,2.53,96.19,111.39,14.27
585,14.49,2.46,83.07,100.01,12.62
586,11.05,2.23,65.44,78.71,18.25
587,16.49,2.58,45.82,64.88,8.96
588,13.21,2.38,76.15,91.74,7.93
589,13.49,2.35,67.47,83.3,11.35
590,10.69,2.28,58.33,71.3,11.73
591,11.91,2.44,70.7,85.06,9.23
592,14.32,2.18,91.98,108.48,12.92
593,11.16,2.57,51.53,65.26,13.61
594,12.77,2.13,74.55,89.46,11.5
595,16.06,2.66,46.54,65.27,12.36
596,14,2.57,62.38,78.95,15.08
597,16.54,2.51,94.67,113.72,12.32
598,10.41,2.06,87.42,99.89,14.11
599,12.84,2.8,52.72,68.36,11.35
600,13.43,2.98,61.21,77.62,13.25
601,7.65,2.62,87.83,98.11,10.66
602,13.31,2.43,66.58,82.32,9.96
603,11.51,2.33,87.74,101.58,11.36
604,16.7,2.58,78.23,97.51,11.46
605,12.15,2.62,68.39,83.16,15.12
606,10.99,2.18,59.71,72.88,14.4
607,12,2.19,60.9,75.09,11.53
608,13.52,2.27,70.93,86.73,12.98
609,13.68,2.76,79.61,96.05,11.29
610,16.17,2.47,105.96,124.61,11.54
611,11.86,2.91,55.17,69.93,9.53
612,12.96,2.33,75.09,90.38,10.57
613,10,2.55,60.69,73.24,12.67
614,14.3,3.16,69.63,87.09,12.61
615,12.49,2.37,71.96,86.82,12.61
616,12.1,2.71,80.89,95.69,12.54
617,11.6,2.72,75.26,89.58,11.77
618,13.44,2.72,91.05,107.21,12.7
619,13.14,2.51,58.56,74.2,9.8
620,15.12,2.46,84.35,101.93,10.45
621,10.84,2.5,72.91,86.25,13.33
622,11.7,2.33,36.92,50.95,9.61
623,15.92,2.77,76.79,95.49,10.91
624,13.73,2.11,69.78,85.62,11.24
625,15.88,2.28,68.39,86.54,11.86
626,13.74,2.66,75.38,91.78,13.3
627,14.19,2.82,50.73,67.73,10.04
628,13.83,2.72,79.95,96.5,7.57
629,13.96,2.51,80.84,97.31,14.93
630,13.45,2.49,64.62,80.57,10.24
631,14.13,2.36,64.42,80.91,12.71
632,11.54,2.64,74.51,88.68,10.62
633,12.47,2.28,73.15,87.9,13
634,17.06,2.82,42.26,62.14,12.03
635,11.84,2.71,83.76,98.31,13.07
