Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
67,27.21,2.55,55.07,84.83,10.8
68,27.81,2.31,67.05,97.17,11.4
69,29.48,2.36,44.03,75.87,11.2
70,24.56,2.71,50.47,77.75,11.65
71,28.96,2.71,54.05,85.72,11.8
72,23.65,2.65,59.49,85.8,9.94
73,28.39,2.59,53.17,84.15,12.7
74,28.8,2.65,54.94,86.39,11.7
75,28.88,2.77,54.66,86.3,11.14
76,27.85,2.64,50.72,81.21,12.35
77,25.25,2.51,62.98,90.74,10.82
78,28.13,2.61,61.04,91.78,11.4
79,25.25,2.41,66.26,93.92,10.68
80,25.45,2.5,63.09,91.04,12.24
81,26.22,2.51,63.03,91.75,12.59
82,26.36,2.46,63.77,92.59,11.95
83,27.33,2.43,57.61,87.37,11.49
84,25.84,2.67,51.5,80.01,10.63
85,27.47,2.34,55.02,84.83,11.28
86,24.76,2.5,63.41,90.67,11.83
87,27.01,2.29,47.96,77.25,11.19
88,26.51,2.18,57.32,86.01,11.28
89,28.56,2.66,70.86,102.07,10.75
90,28.72,2.67,56.94,88.33,11.05
91,26.67,2.41,54.9,83.98,10.48
92,23.82,2.48,58.78,85.09,11.86
93,24.6,2.43,61.25,88.28,11.68
94,28.73,2.43,48.71,79.88,11.72
95,26.72,2.4,53.66,82.79,11.36
96,29.73,2.55,52.3,84.58,11.18
97,28.37,2.42,64.79,95.58,11.41
98,27.35,2.54,47.29,77.18,11.31
99,27.15,2.73,56.72,86.59,11.77
100,25.12,2.54,59.18,86.83,13.1
101,25.94,2.5,53.49,81.92,11.49
102,27.61,2.39,58.48,88.48,11.18
103,26.4,2.48,54.75,83.62,11.45
104,27.69,2.23,56.4,86.32,11.25
105,28.58,2.71,54.95,86.24,11.25
106,26.66,2.33,51.25,80.24,11.18
107,26.26,2.19,48.2,76.65,12.19
108,25.52,2.46,57.65,85.63,12.18
109,28.27,2.53,52.95,83.75,12.36
110,28.14,2.67,55.05,85.87,12.53
111,30.43,2.51,48.76,81.71,11.36
112,27.23,2.62,57.7,87.54,10.4
113,26.79,2.62,60.74,90.15,13.21
114,27.69,2.6,58.57,88.86,9.85
115,26.49,2.31,58.55,87.35,11.37
116,25.54,2.55,52.38,80.47,10.51
117,27.09,2.27,70.84,100.2,11.96
118,27.67,2.77,51.65,82.1,10.89
119,27.78,2.58,58.29,88.65,12.54
120,27.65,2.38,64.86,94.89,11.83
121,28.64,2.53,56.33,87.5,12.84
122,27.77,2.33,42.03,72.13,11.73
123,27.38,2.25,53.92,83.55,12.56
124,24.93,2.61,69.82,97.35,10.78
125,27.34,2.33,55.52,85.19,12.43
126,26.67,2.45,59.04,88.16,11.54
127,25.16,2.51,62.63,90.3,11.83
128,27.74,2.45,61.33,91.53,12.38
129,27.77,2.32,57.43,87.52,11.95
130,27.62,2.49,56.65,86.76,11.02
131,27.83,2.5,56.03,86.36,11.26
132,27.14,2.61,51.77,81.52,10.81
133,26.55,2.84,56.05,85.45,12.21
134,29.76,2.18,58.54,90.49,11.37
135,27.18,2.36,55.08,84.62,11.29
136,22.9,2.51,47.36,72.77,11.81
137,23.08,2.63,59.17,84.87,11.46
138,28.86,2.53,55.04,86.44,12.57
139,24.02,2.64,59.91,86.58,12.27
140,26.08,2.26,58.4,86.74,12.22
141,25.01,2.43,69.32,96.76,11.32
142,26.46,2.7,50.3,79.46,12.21
143,27.56,2.35,60.22,90.13,12.04
144,25.89,2.05,60.8,88.73,10.68
145,25.65,2.36,58.31,86.32,11.45
146,28.11,2.54,56.71,87.35,11.51
147,31.14,2.47,50.22,83.82,12.83
148,27.81,2.29,48.64,78.73,11.31
149,25.49,2.37,57.29,85.15,12.03
150,28.33,2.28,50.04,80.65,12.68
151,29.72,2.3,57.31,89.33,10.91
152,28.64,2.35,59.04,90.02,11.87
153,24.49,2.49,72.08,99.06,13.26
154,27.79,2.12,56.57,86.48,10.4
155,26.21,2.68,48.4,77.29,11.16
156,27.03,2.46,47.52,77.01,11.86
157,26.35,2.31,63.29,91.95,11.93
158,28.13,2.33,53.91,84.37,11.77
159,26.38,2.38,60.9,89.67,12.08
160,29.2,2.48,55.08,86.76,12.65
161,26.94,2.5,69.5,98.94,11.69
162,26.59,2.45,50.22,79.26,11.59
163,27.86,2.36,53.88,84.1,12.12
164,27.51,2.48,61.84,91.83,13.22
165,27.9,2.17,62.74,92.81,12.12
166,26.73,2.3,54.8,83.83,12.47
167,29.07,2.38,63.18,94.62,10.4
168,28.52,2.28,45.43,76.23,11.5
169,26.93,2.44,53.77,83.14,10.68
170,28.25,2.28,46.51,77.04,11.66
171,26.53,2.73,58.35,87.61,12.78
172,27.85,2.26,53.46,83.58,10.62
173,28.26,2.7,60.07,91.04,13.02
174,27.34,2.18,50.49,80.01,11.64
175,25.64,2.78,68.06,96.48,12.35
176,25.04,2.56,63.91,91.52,12.46
177,27.41,2.6,62.06,92.06,13.23
178,25.79,2.27,59.63,87.7,12.11
179,28.62,2.43,50.63,81.68,10.95
180,24.54,2.44,57.37,84.35,12.45
181,29.04,2.46,52.1,83.6,9.53
182,27.03,2.67,48.18,77.88,10.92
183,25.58,2.58,58.51,86.67,11.18
184,26.23,2.45,54.6,83.28,9.98
185,26.62,2.63,63.45,92.7,12.98
186,27.71,2.65,65.49,95.86,12.7
187,24.99,2.39,64.62,92.01,12
188,25.42,2.39,47.09,74.89,12.42
189,26.43,2.8,54.54,83.77,11.94
190,26.9,2.44,63.81,93.14,12.33
191,28.09,2.38,53.53,84,12.65
192,27.37,2.45,56.45,86.27,10.5
193,26.32,2.64,50.61,79.57,12.37
194,27.32,2.58,49.18,79.09,12.54
195,27.21,2.46,52.23,81.89,11.18
196,26.54,2.57,56.52,85.63,11.46
197,27.13,2.51,49.17,78.82,11.03
198,23.52,2.46,61.43,87.4,11.89
199,28.43,2.43,52.24,83.11,11.95
200,27.82,2.5,53.97,84.29,11.8
201,29.33,2.42,56.91,88.65,11.04
202,25.65,2.49,60.34,88.48,12.73
203,27.85,2.47,59.83,90.16,11.18
204,23.91,2.26,58.8,84.97,12.08
205,24.13,2.4,51.4,77.93,12.27
206,26.57,2.44,64.56,93.56,10.29
207,26.02,2.75,63.79,92.57,11.91
208,28.61,2.45,54.25,85.32,12.64
209,28.82,2.52,59,90.34,11.63
210,28.99,2.8,39.51,71.3,12.36
211,27.9,2.24,52.81,82.95,11.11
212,27.97,2.25,46.6,76.81,12.48
213,24.9,2.36,58.38,85.65,10.74
214,29.17,2.43,54.03,85.63,11.63
215,28.94,2.44,52.52,83.9,12.62
216,24.75,2.4,52.64,79.78,12.58
217,27.69,2.29,48.6,78.59,10.61
218,26.07,2.62,58.25,86.95,11.47
219,29.89,2.41,57.14,89.44,11.17
220,25.39,2.65,68.97,97.02,12.58
221,27.09,2.33,58.46,87.88,11.59
222,27.24,2.77,58.47,88.48,11.76
223,26.86,2.23,45.82,74.91,12.03
224,30.37,2.48,48.73,81.57,10.68
225,29.64,2.33,44.12,76.09,11.88
226,24.34,2.48,58.02,84.84,10.84
227,27.72,2.33,56.21,86.26,11.26
228,26.93,2.16,55.2,84.28,11.29
229,28.27,2.36,55.12,85.75,12.03
230,27.28,2.72,54.71,84.71,11.02
231,25.65,2.33,64.56,92.54,11.27
232,25.29,2.55,62.36,90.21,11.9
233,26.3,2.48,49.73,78.52,12.74
234,26.75,2.41,55.28,84.44,11.99
235,27.25,2.78,55.48,85.52,12.54
236,26.04,2.43,54.26,82.73,9.96
237,29.66,2.5,61.61,93.78,12.78
238,27.8,2.49,46.45,76.74,10.96
239,28.34,2.71,53.46,84.51,11.16
240,26.72,2.25,54.41,83.39,13.19
241,25.29,2.81,61.27,89.38,11.78
242,28.35,2.7,53.94,85,11.05
243,25.36,2.54,64.03,91.93,11.16
244,23.72,2.57,58.82,85.12,10.55
245,27.85,2.44,64.3,94.59,11.66
246,25.74,2.5,52.41,80.65,11.38
247,26.41,2.54,56.07,85.02,12.18
248,28.05,2.34,47.38,77.77,13.01
249,25.46,2.7,54.68,82.84,10.65
250,24.39,2.51,51.07,77.97,12.12
251,28.89,2.5,58.67,90.05,10.43
252,26.85,2.35,57.84,87.04,11.99
253,28.95,2.65,60.3,91.9,10.71
254,27.94,2.47,46.88,77.29,10.58
255,27.99,2.4,57.07,87.46,13.67
256,27.21,2.32,55.51,85.03,13.35
257,27.2,2.45,49.17,78.83,11.08
258,28.75,2.3,45.01,76.06,13.15
259,28.24,2.53,47.27,78.04,11.61
260,26.01,2.59,62.52,91.12,10.56
261,27.73,2.42,62.81,92.95,12.16
262,25.96,2.51,57.4,85.87,12.4
263,26.45,2.66,51.24,80.35,12.24
264,27.85,2.45,53.4,83.7,10.3
265,25.93,2.46,65.63,94.03,10.74
266,27.18,2.48,56.18,85.84,12.39
267,27.55,2.41,57.34,87.3,10.73
268,26.4,2.43,59.22,88.05,12.45
269,28.09,2.36,64.03,94.48,11.36
270,26.25,2.54,56.99,85.78,10.34
271,28.45,2.47,45.86,76.77,10.6
272,27.15,2.57,57.28,87,12.01
273,27.22,2.63,48.97,78.82,12.04
274,25.51,2.32,64.47,92.3,12.88
275,26.57,2.35,54.99,83.91,11.66
276,27.26,2.58,44.29,74.13,11.49
277,28.58,2.44,45.47,76.49,13.07
278,26.43,2.49,44.73,73.65,10.98
279,28.57,2.49,62.67,93.73,11.42
280,25.74,2.34,65.61,93.69,12.02
281,27.48,2.55,52.41,82.44,10.93
282,26.14,2.51,57.73,86.38,12
283,29.4,2.33,48.66,80.39,11.65
284,29.12,2.45,53.96,85.53,12.55
285,27.4,2.46,79.72,109.58,11.31
286,26.09,2.59,59.62,88.3,11.14
287,24.53,2.65,71.27,98.45,13.17
288,27.55,2.48,45.32,75.34,12.32
289,27.28,2.23,76.99,106.49,12.51
290,28.31,2.59,49.56,80.46,12.31
291,24.61,2.8,59.52,86.94,11.11
292,27.17,2.58,62.53,92.29,10.88
293,27.63,2.44,56.87,86.93,10.89
294,25.51,2.54,64.68,92.73,11.19
295,27.13,2.6,49.99,79.71,12.6
296,25.79,2.49,52.2,80.49,11.62
297,25.63,2.67,59.69,88,12.39
298,26.1,2.31,43.18,71.59,12.3
299,26.52,2.42,59.54,88.48,12.92
300,28.92,2.55,40.68,72.14,12.28
301,26.43,2.58,64.48,93.49,11.81
302,25.6,2.4,52.42,80.42,10.61
303,28.24,2.41,59.13,89.78,13.19
304,28.58,2.38,53.64,84.6,12.49
305,28.25,2.37,55.52,86.14,11.98
306,29.12,2.55,57.15,88.83,11.81
307,27.25,2.47,54.31,84.04,10.23
308,27.19,2.67,42.93,72.79,11.98
309,25.82,2.31,70.17,98.31,11.22
310,29.17,2.45,52.74,84.36,10.34
311,26.8,2.59,52.87,82.26,11.26
312,26.46,2.53,65.4,94.39,11.84
313,26.32,2.31,73.23,101.87,11.94
314,27.96,2.65,46.08,76.68,10.71
315,27.08,2.49,58.42,87.99,10.56
316,27.25,2.76,52.09,82.1,11.4
317,26.43,2.46,63.25,92.13,12.1
318,26.63,2.65,56.6,85.88,11.02
319,26.71,2.42,66.17,95.3,11.29
320,29.21,2.44,51.85,83.5,11.79
321,24.08,2.55,57.39,84.02,10.99
322,27.66,2.22,44.69,74.57,10.05
323,28.68,2.18,56.08,86.94,11.89
324,24.02,2.38,56.92,83.31,10.26
325,26.83,2.28,53.72,82.83,11.91
326,28.51,2.14,53.63,84.28,11.47
327,25.75,2.59,54.59,82.93,11.46
328,27.37,2.36,66.91,96.64,10.77
329,25.46,2.43,67.95,95.84,11.38
330,27,2.5,58.39,87.89,10.95
331,28.98,2.55,52.07,83.6,13.9
332,29.64,2.52,47.55,79.72,11.01
333,27.35,2.51,59.93,89.79,12.47
334,24.91,2.55,65.07,92.53,11.2
335,26.45,2.4,52.32,81.17,11.84
336,24.06,2.37,71.84,98.27,11.65
337,26.48,2.13,58.78,87.39,11.51
338,28.48,2.57,55.07,86.12,11.49
339,24.77,2.38,60.95,88.1,11.84
340,26.62,2.77,59.83,89.21,12.74
341,25.65,2.59,62.71,90.94,10.75
342,29.8,2.62,58.18,90.6,10.24
343,27.58,2.58,56.28,86.44,10.99
344,28.3,2.56,57.49,88.35,11.75
345,27.41,2.55,49.23,79.19,11.41
346,28.16,2.56,53.04,83.75,12.87
347,28.67,2.5,51.45,82.62,12.77
348,27.01,2.39,55.17,84.56,11.28
349,26.1,2.3,50.1,78.5,12.87
350,25.46,2.54,56.57,84.57,11.98
351,29.75,2.67,61.38,93.8,11.07
352,28.25,2.46,47.56,78.27,11.55
353,23.4,2.5,68.14,94.04,11.49
354,26.56,2.28,51.36,80.2,11.06
355,27.61,2.41,51.82,81.84,11.14
356,29.61,2.29,56.09,87.99,12
357,25.19,2.3,67.69,95.18,11.33
358,27.62,2.49,59.38,89.5,11.42
359,26.31,2.47,58.69,87.46,11.48
360,25.04,2.59,56.03,83.66,11.51
361,29.09,2.59,51.17,82.85,12.38
362,25.41,2.35,55.95,83.7,10.99
363,28.49,2.19,51.69,82.37,11.83
364,24.41,2.34,77.14,103.88,10.44
365,26.16,2.37,71.18,99.72,11.23
366,27.86,2.56,57.6,88.01,10.61
367,28.09,2.57,48.99,79.64,12.93
368,27.64,2.47,62.4,92.52,11.75
369,28.51,2.59,58.6,89.7,11.31
370,26.49,2.86,59.34,88.68,10.27
371,29.16,2.46,54.31,85.94,10.58
372,27.51,2.44,54.7,84.65,12.32
373,28.11,2.35,52.42,82.89,11.93
374,27.52,2.52,61.38,91.43,10.5
375,27.73,2.65,50.33,80.7,10.5
376,25.35,2.4,53.49,81.24,13.11
377,25.45,2.42,57.46,85.32,12.72
378,26.08,2.4,45.37,73.85,11.88
379,27.76,2.31,61.19,91.25,11.74
380,26.01,2.5,54.41,82.91,11.51
381,26.47,2.5,59.6,88.57,10.65
382,26.83,2.47,71.28,100.58,12.33
383,29.2,2.75,53.09,85.04,11.49
384,27.9,2.54,61.91,92.35,12.22
385,24.62,2.31,63.82,90.75,11.32
386,27.2,2.57,62.38,92.15,11.93
387,26.46,2.43,58.95,87.83,11.26
388,26.58,2.43,71.52,100.53,11.7
389,26.95,2.45,52.29,81.68,12.28
390,28.74,2.43,49.21,80.38,11.22
391,25.65,2.52,54.15,82.32,13.25
392,27.27,2.79,54.23,84.29,11.19
393,27.41,2.42,50.69,80.52,11.75
394,26.59,2.49,60.18,89.26,12.74
395,25.93,2.51,53.26,81.7,12.8
396,25.74,2.4,55.26,83.4,12.02
397,26.28,2.42,58.7,87.39,11.86
398,28.12,2.63,63.25,94,11.7
399,26.37,2.4,55.95,84.73,12.72
400,26.79,2.35,52.6,81.73,12.4
401,25.1,2.74,59.01,86.86,12.51
402,26.19,2.3,71.36,99.84,12.94
403,27.31,2.61,53.64,83.56,12.01
404,24.29,2.45,60.78,87.52,11.32
405,28.61,2.3,61.37,92.28,11.92
406,26,2.42,68.62,97.04,11.69
407,29.75,2.44,57.29,89.49,11.49
408,27.61,2.23,50.5,80.35,11.32
409,24.02,2.54,53.66,80.22,12.08
410,27.39,2.53,52.56,82.47,12.15
411,26.44,2.43,58.65,87.51,11.09
412,27.41,2.55,50.51,80.46,11.9
413,29.52,2.51,57.99,90.01,12.93
414,28.07,2.67,56.66,87.4,11.05
415,26.59,2.32,58.24,87.15,12.73
416,24.72,2.43,70.09,97.25,10.95
417,28.33,2.63,61.12,92.08,11.93
418,27.76,2.56,60.28,90.6,10.23
419,28.79,2.13,51.2,82.12,12.15
420,26.72,2.23,56.4,85.35,11.47
421,27.41,2.48,55.67,85.56,10.26
422,26.55,2.72,57.41,86.68,11.27
423,27.08,2.41,51.56,81.06,13.05
424,24.53,2.57,59.28,86.39,12.1
425,27.45,2.49,48.05,77.99,11.73
426,27.55,2.56,80.5,110.62,12.07
427,26.14,2.64,55.13,83.91,12.45
428,27.91,2.62,65.93,96.46,12.85
429,28.33,2.61,48.58,79.53,11.41
430,29.17,2.39,46.65,78.21,12.12
431,25.32,2.45,58.28,86.06,12.02
432,28.01,2.55,54.45,85.02,11.73
433,29.08,2.55,70.07,101.69,11.5
434,26.39,2.57,54.29,83.25,12.92
435,29.17,2.21,56.16,87.54,11.85
436,25.79,2.66,67.12,95.56,10.68
437,27.06,2.22,57.65,86.93,9.34
438,24.19,2.37,57.97,84.53,12.4
439,23.97,2.51,63.77,90.25,11.3
440,24.47,2.47,52.12,79.06,11.52
441,29.2,2.69,50.66,82.55,11.97
442,25.71,2.3,63.83,91.84,13.6
443,25.71,2.42,53.83,81.96,12.72
444,27.59,2.18,70.98,100.76,11.46
445,25.76,2.5,53.48,81.74,12.22
446,28.86,2.45,46.57,77.88,11.17
447,29.91,2.29,49.4,81.61,12.26
448,23.41,2.67,54.17,80.25,10.99
449,27.77,2.64,57.75,88.16,11.79
450,23.66,2.49,68.25,94.4,11.82
451,24.78,2.65,58.11,85.53,10.81
452,27.71,2.46,57.36,87.53,11.18
453,25.44,2.58,63.95,91.98,9.92
454,27.36,2.61,63,92.97,11.34
455,26.99,2.32,62.71,92.02,12.53
456,24.32,2.54,59.57,86.44,13.23
457,27.99,2.5,43.97,74.46,12.83
458,27.42,2.32,53.26,83,11.34
459,27.01,2.29,78.19,107.48,11.64
460,25.91,2.55,61.05,89.51,11.59
461,27.57,2.44,45.29,75.29,11.48
462,24.88,2.26,74.9,102.04,12.42
463,25.34,2.56,47.37,75.28,11.21
464,27.46,2.62,63.16,93.23,12.8
465,28.59,2.3,55.03,85.91,11.75
466,26.19,2.48,58.25,86.91,10.72
467,27.67,2.7,53.13,83.5,11.57
468,27.27,2.34,47.38,76.99,12.02
469,27.6,2.73,63,93.34,12.42
470,25.84,2.43,55.4,83.67,12.24
471,26.71,2.47,55.78,84.95,11.39
472,26.88,2.27,51.83,80.99,11.23
473,29.33,2.28,55.75,87.36,13.02
474,25.19,2.38,58.41,85.97,11.67
475,24.71,2.61,53.42,80.74,10.75
476,31.72,2.83,50.61,85.16,11.18
477,27.44,2.87,59.87,90.17,10.09
478,27.82,2.46,58.79,89.06,10.35
479,27.97,2.42,56.47,86.86,11.22
480,28.17,2.33,50.25,80.76,11.01
481,28.38,2.64,53.88,84.9,11.1
482,28.18,2.37,58.07,88.62,12.26
483,28.74,2.44,56.64,87.82,12.34
484,27.21,2.55,52.65,82.41,10.72
485,28.65,2.54,43.29,74.49,13.15
486,29.96,2.39,53.4,85.74,11.72
487,27.26,2.46,57.72,87.44,11.65
488,27.71,2.39,58.13,88.23,11.02
489,26.02,2.35,74.33,102.7,11.41
490,26.68,2.32,69.78,98.79,13.25
491,27.51,2.26,50.7,80.46,10.79
492,26.33,2.53,64.08,92.94,11.86
493,27.09,2.44,56.15,85.68,11.21
494,27.49,2.31,58.21,88.01,10.21
495,29.37,2.29,56.83,88.49,10.43
496,25.57,2.29,67.26,95.12,12.13
497,27.61,2.39,63.15,93.15,10.28
498,25.98,2.65,69.24,97.86,10.66
499,28.16,2.38,61.26,91.8,12.3
500,28.29,2.56,54.85,85.7,12.2
501,29.62,2.71,48.23,80.55,11.69
502,26.27,2.5,62.65,91.42,10.71
503,27.18,2.36,52.11,81.65,10.71
504,28.23,2.46,73.42,104.11,10.59
505,27.99,2.47,64.75,95.22,11.54
506,22.98,2.73,62.04,87.75,12.15
507,25.85,2.22,59.03,87.1,11.31
508,27.85,2.64,51.4,81.9,12.35
509,26.61,2.22,63.95,92.78,12.92
510,28.24,2.6,44.26,75.1,11.96
511,28.6,2.42,54.44,85.46,10.65
512,26.6,2.75,48.4,77.76,11.71
513,27.9,2.58,65.01,95.49,12.72
514,29.26,2.56,56.07,87.9,11.14
515,28.57,2.34,43.18,74.08,11.12
516,25.72,2.75,59.08,87.55,12.55
517,26.65,2.9,55.68,85.22,10.51
518,26.99,2.78,56.89,86.65,11.8
519,25.46,2.33,65.65,93.44,11.15
520,28.65,2.45,63.88,94.98,11.3
521,25.92,2.3,61.36,89.57,13
522,26.78,2.39,58.13,87.3,11.26
523,28.65,2.52,54.38,85.55,11.74
524,26.23,2.59,56.48,85.29,12.46
525,26.41,2.56,72.76,101.72,10.63
526,27.48,2.22,69.55,99.25,12.31
527,26.29,2.47,61.35,90.11,11.29
528,29.39,2.55,64.82,96.76,10.63
529,25.49,2.62,59.62,87.72,11.25
530,23.29,2.54,60.52,86.35,11.69
531,28.29,2.55,63.07,93.91,11.84
532,26.38,2.44,47.83,76.65,11.05
533,25.66,2.52,52.67,80.84,11.47
534,27.56,2.86,56.56,86.98,10.54
535,27.61,2.66,47.98,78.25,11.08
536,25.73,2.53,56.43,84.69,10.56
537,28.83,2.59,60.24,91.66,11.58
538,28.32,2.49,46.16,76.97,10.98
539,30.09,2.49,53.75,86.33,13.29
540,26.21,2.62,55.32,84.16,11.95
541,27.19,2.39,58.61,88.2,10.35
542,27.32,2.46,62.38,92.16,11.05
543,26.42,2.27,54.82,83.52,12.2
544,27.59,2.59,58.47,88.65,11.84
545,27.71,2.64,61.55,91.9,10.4
546,27.71,2.57,52.58,82.85,11.02
547,26.42,2.44,57.98,86.85,12.16
548,26.61,2.47,56.78,85.86,11.94
549,26.04,2.5,63.92,92.46,12.1
550,25.75,2.64,61.92,90.31,11.42
551,26.84,2.63,48.94,78.41,10.96
552,29.36,2.26,49.77,81.39,10.63
553,30.19,2.35,48.59,81.13,12.4
554,29.04,2.54,57.67,89.25,13.19
555,26.21,2.28,66.63,95.11,11.86
556,27.59,2.61,60.97,91.17,12.39
557,23.69,2.44,60.72,86.85,11.01
558,26.7,2.58,52.96,82.24,11.63
559,26.33,2.48,62.92,91.72,11.59
560,29.93,2.46,44.68,77.08,11.95
561,27.36,2.32,62.23,91.9,11.71
562,27.03,2.4,51.15,80.58,13.85
563,26.84,2.46,60.99,90.29,12.28
564,26.48,2.46,52.8,81.74,12.68
565,27.79,2.59,48.59,78.96,11.86
566,25.89,2.38,54.16,82.43,9.96
567,27.82,2.47,62.11,92.4,12
568,29.22,2.7,58.69,90.61,12.51
569,27.12,2.6,62.23,91.95,12.75
570,26.44,2.49,64.57,93.5,11.59
571,26.82,2.26,57.93,87.02,10.51
572,28.86,2.27,53.06,84.19,11.42
573,27.17,2.57,50.3,80.04,10.49
574,25.97,2.59,62.07,90.63,12.67
575,28.23,2.19,60.6,91.02,12
576,25.81,2.58,66.8,95.2,11.24
577,26.57,2.39,62.35,91.32,12.23
578,27.31,2.42,59.41,89.14,12.81
579,25.66,2.61,50.64,78.91,12.27
580,24.1,2.59,60.81,87.5,13.23
581,27.66,2.46,60.63,90.75,10.94
582,23.45,2.58,61.31,87.34,12.42
583,25.47,2.42,59.77,87.66,10.49
584,28.18,2.36,51.73,82.27,13.15
585,27.61,2.67,55.82,86.1,12.22
586,26.69,2.67,65.46,94.83,11.35
587,25.52,2.38,52.86,80.76,10.73
588,26.26,2.4,71.98,100.64,11.22
589,27.86,2.61,52.02,82.49,11.44
590,26.73,2.37,73.21,102.32,11.82
591,24.98,2.6,61.78,89.36,11.63
592,25.54,2.32,56.99,84.86,11.14
593,26.25,2.43,60.87,89.56,12.56
594,27.53,2.62,68.49,98.65,10.3
595,27.11,2.33,56.06,85.5,12.1
596,24.96,2.39,56.78,84.13,11.79
597,29.09,2.53,41.22,72.85,11.64
598,25.76,2.21,57.93,85.9,12.14
599,27.65,2.49,54.03,84.16,11.11
600,25.44,2.65,59.25,87.34,11.03
601,30.9,2.61,45.98,79.48,11.41
602,29.05,2.47,58.18,89.71,11.23
603,25.71,2.48,61.04,89.23,11.46
604,27.09,2.7,50.74,80.53,12.22
605,25.31,2.68,49.26,77.25,11.73
606,26.38,2.46,55.78,84.62,11.67
607,27.62,2.38,58.97,88.97,11.83
608,28.29,2.61,57.8,88.7,11.38
609,24.97,2.65,56.08,83.7,12.36
610,25.75,2.68,62,90.43,12.09
611,28.44,2.56,52.56,83.57,11.65
612,29.05,2.42,55.27,86.74,10.75
613,25.71,2.23,50.23,78.17,12.68
614,28.47,2.77,41.03,72.27,12.17
615,24.98,2.72,69.72,97.42,12.09
616,26.47,2.36,49.81,78.64,12.99
617,25.12,2.51,61.8,89.43,12.2
618,26.3,2.44,61.62,90.36,11.61
619,29.98,2.49,49.94,82.41,11.24
620,26.86,2.42,65.66,94.94,11.21
621,26.5,2.58,68.7,97.78,11.86
622,26.05,2.31,54.76,83.12,12.41
623,26.47,2.42,62.86,91.75,12.42
624,25.66,2.61,50.5,78.77,10.55
625,27.16,2.18,45.1,74.45,12.38
626,26.89,2.52,57.04,86.46,11.41
627,26.22,2.4,48.08,76.69,11.18
628,26.08,2.72,65.47,94.26,11.94
629,27.24,2.53,59.22,88.98,12.27
630,25.78,2.36,62.78,90.93,10.67
631,26.56,2.69,70.24,99.5,11.82
632,26.23,2.48,62.18,90.88,10.36
633,23.43,2.5,60.57,86.5,12.27
634,28.31,2.61,54.58,85.51,10.76
